,year,date,playtime,playteam_1,playteam_2,score_1,score_2,ground
63,,,18:30,SK,KIA,0,1,광주
64,,,18:30,NC,키움,4,6,고척
65,,08.17(토),18:00,롯데,두산,2,9,잠실
66,,,18:00,LG,삼성,2,7,대구
67,,,18:00,SK,NC,0,9,창원
68,,,18:00,KT,KIA,4,3,광주
69,,,18:00,한화,키움,8,4,고척
70,,08.18(일),17:00,롯데,두산,3,11,잠실
71,,,17:00,LG,삼성,8,1,대구
72,,,17:00,SK,NC,4,7,창원
73,,,17:00,KT,KIA,2,1,광주
74,,,17:00,한화,키움,5,4,고척
75,,08.20(화),18:30,KIA,LG,3,15,잠실
76,,,18:30,롯데,SK,0,5,문학
77,,,18:30,두산,NC,2,3,창원
78,,,18:30,키움,KT,0,6,수원
79,,,18:30,삼성,한화,5,0,대전
80,,08.21(수),18:30,KIA,LG,4,6,잠실
81,,,18:30,롯데,SK,4,5,문학
82,,,18:30,두산,NC,,,창원
83,,,18:30,키움,KT,8,1,수원
84,,,18:30,삼성,한화,,,대전
85,,08.22(목),18:30,NC,LG,5,2,잠실
86,,,18:30,한화,SK,6,8,문학
87,,,18:30,두산,삼성,13,1,대구
88,,,18:30,롯데,KT,2,4,수원
89,,,18:30,KIA,키움,5,5,고척
90,,08.23(금),18:30,NC,LG,2,8,잠실
91,,,18:30,한화,SK,2,6,문학
92,,,18:30,두산,삼성,8,4,대구
93,,,18:30,롯데,KT,3,3,수원
94,,,18:30,KIA,키움,0,6,고척
95,,08.24(토),18:00,KT,LG,8,12,잠실
96,,,18:00,KIA,SK,3,4,문학
97,,,18:00,NC,롯데,8,3,사직
98,,,18:00,키움,삼성,1,2,대구
99,,,18:00,두산,한화,13,3,대전
100,,08.25(일),17:00,KT,LG,7,3,잠실
101,,,17:00,KIA,SK,4,2,문학
102,,,17:00,키움,삼성,21,8,대구
103,,,17:00,두산,한화,3,2,대전
104,,,18:00,NC,롯데,4,5,사직
105,,08.27(화),18:30,SK,두산,2,4,잠실
106,,,18:30,KT,NC,3,4,창원
107,,,18:30,삼성,KIA,10,1,광주
108,,,18:30,LG,롯데,2,1,울산
109,,,18:30,키움,한화,15,0,청주
110,,08.28(수),18:30,SK,두산,2,4,잠실
111,,,18:30,KT,NC,8,2,창원
112,,,18:30,삼성,KIA,1,5,광주
113,,,18:30,LG,롯데,3,4,울산
114,,,18:30,키움,한화,1,2,청주
115,,08.29(목),18:30,한화,LG,,,잠실
116,,,18:30,SK,삼성,4,5,대구
117,,,18:30,KIA,NC,3,4,창원
118,,,18:30,두산,KT,8,11,수원
119,,,18:30,롯데,키움,0,4,고척
120,,08.30(금),18:30,한화,LG,1,0,잠실
121,,,18:30,SK,삼성,2,0,대구
122,,,18:30,두산,KT,3,1,수원
123,,,18:30,롯데,키움,2,5,고척
124,,,19:00,KIA,NC,8,2,창원
125,,08.31(토),18:00,삼성,두산,3,5,잠실
126,,,18:00,LG,SK,6,4,문학
127,,,18:00,키움,NC,9,3,창원
128,,,18:00,롯데,KIA,2,4,광주
129,,,18:00,KT,한화,6,1,대전
0,2019,09.01(일),14:00,삼성,두산,1,4,잠실
1,,,14:00,LG,SK,6,9,문학
2,,,14:00,키움,NC,2,4,창원
3,,,14:00,롯데,KIA,2,4,광주
4,,,14:00,KT,한화,1,6,대전
5,,09.03(화),18:30,키움,두산,5,2,잠실
6,,,18:30,NC,SK,1,8,문학
7,,,18:30,삼성,롯데,5,4,사직
8,,,18:30,LG,KT,5,0,수원
9,,,18:30,KIA,한화,6,5,대전
10,,09.04(수),18:30,키움,두산,,,잠실
11,,,18:30,NC,SK,,,문학
12,,,18:30,삼성,롯데,8,0,사직
13,,,18:30,LG,KT,,,수원
14,,,18:30,KIA,한화,1,0,대전
15,,09.05(목),18:30,롯데,LG,,,잠실
16,,,18:30,두산,SK,,,문학
17,,,18:30,한화,NC,3,0,창원
18,,,18:30,KIA,KT,,,수원
19,,,18:30,삼성,키움,4,0,고척
20,,09.06(금),18:30,롯데,LG,2,5,잠실
21,,,18:30,두산,SK,,,문학
22,,,18:30,KIA,KT,2,5,수원
23,,,18:30,삼성,키움,1,6,고척
24,,,19:00,한화,NC,0,4,창원
25,,09.07(토),17:00,두산,LG,,,잠실
26,,,17:00,NC,삼성,8,2,대구
27,,,17:00,SK,KT,,,수원
28,,,17:00,키움,KIA,7,3,광주
29,,,17:00,롯데,한화,1,5,대전
30,,09.08(일),14:00,두산,LG,1,2,잠실
31,,,14:00,NC,삼성,4,9,대구
32,,,14:00,SK,KT,0,5,수원
33,,,14:00,키움,KIA,13,3,광주
34,,,14:00,롯데,한화,12,0,대전
35,,09.10(화),18:30,NC,두산,,,잠실
36,,,18:30,키움,SK,,,문학
37,,,18:30,KIA,롯데,4,8,사직
38,,,18:30,KT,삼성,2,3,대구
39,,,18:30,LG,한화,5,2,청주
40,,09.11(수),18:30,NC,두산,4,0,잠실
41,,,18:30,키움,SK,4,2,문학
42,,,18:30,KIA,롯데,4,0,사직
43,,,18:30,KT,삼성,8,11,대구
44,,,18:30,LG,한화,5,9,청주
45,,09.12(목),17:00,KIA,두산,0,5,잠실
46,,,17:00,SK,롯데,2,1,사직
47,,,17:00,한화,삼성,,,대구
48,,,17:00,NC,KT,7,4,수원
49,,,17:00,LG,키움,2,3,고척
50,,09.13(금),14:00,KIA,두산,2,6,잠실
51,,,14:00,SK,롯데,0,1,사직
52,,,14:00,한화,삼성,5,4,대구
53,,,14:00,NC,KT,5,2,수원
54,,,14:00,LG,키움,4,1,고척
55,,09.14(토),17:00,KIA,LG,2,7,잠실
56,,,17:00,두산,SK,6,7,문학
57,,,17:00,삼성,NC,1,7,창원
58,,,17:00,키움,KT,2,3,수원
59,,,17:00,롯데,한화,2,5,대전
60,,09.15(일),14:00,두산,LG,4,10,잠실
61,,,14:00,KT,SK,8,6,문학
62,,,14:00,삼성,NC,1,6,창원
63,,,14:00,롯데,한화,7,1,대전
64,,09.16(월),18:30,키움,두산,6,3,잠실
65,,,18:30,한화,삼성,11,1,대구
66,,,18:30,LG,KT,4,2,수원
67,,09.17(화),18:30,NC,KIA,2,3,광주
68,,,18:30,키움,한화,0,1,대전
69,,09.18(수),18:30,NC,SK,6,0,문학
70,,,18:30,롯데,KIA,5,6,광주
71,,,18:30,LG,삼성,4,3,포항
72,,09.19(목),15:00,두산,SK,6,4,문학
73,,,18:30,KIA,삼성,2,12,대구
74,,,18:30,LG,NC,3,5,창원
75,,,18:55,두산,SK,7,3,문학
76,,09.20(금),18:30,KIA,두산,2,6,잠실
77,,,18:30,키움,SK,5,1,문학
78,,,18:30,KT,롯데,7,0,사직
79,,,18:30,삼성,한화,3,5,대전
80,,09.21(토),17:00,KIA,두산,3,5,잠실
81,,,17:00,NC,롯데,,,사직
82,,,17:00,삼성,KT,6,3,수원
83,,,17:00,SK,한화,,,대전
84,,09.22(일),14:00,SK,한화,,,대전
85,,,14:00,LG,두산,6,3,잠실
86,,,14:00,NC,롯데,,,사직
87,,,14:00,삼성,KT,,,수원
88,,,17:00,SK,한화,,,대전
89,,09.23(월),18:30,한화,LG,9,1,잠실
90,,,18:30,NC,롯데,6,1,사직
91,,,18:30,KIA,KT,1,2,수원
92,,09.24(화),18:30,삼성,LG,4,2,잠실
93,,,18:30,두산,NC,7,7,창원
94,,,18:30,SK,KT,3,7,수원
95,,,18:30,키움,KIA,0,5,광주
96,,09.25(수),18:30,삼성,SK,0,1,문학
97,,,18:30,두산,롯데,7,0,사직
98,,,18:30,한화,NC,3,2,창원
99,,09.26(목),18:30,KIA,롯데,3,1,사직
100,,,18:30,두산,삼성,11,0,대구
101,,,18:30,한화,NC,4,2,창원
102,,,18:30,LG,KT,4,3,수원
103,,09.27(금),18:30,NC,LG,3,0,잠실
104,,,18:30,키움,롯데,,,사직
105,,,18:30,SK,삼성,4,0,대구
106,,09.28(토),17:00,한화,두산,6,7,잠실
107,,,17:00,키움,롯데,,,사직
108,,,17:00,SK,삼성,7,9,대구
109,,,17:00,NC,KT,2,5,수원
110,,,17:00,LG,KIA,1,7,광주
111,,09.29(일),14:00,두산,LG,3,0,잠실
112,,,14:00,키움,롯데,4,1,사직
113,,,14:00,삼성,KT,0,7,수원
114,,,14:00,SK,한화,2,0,대전
115,,09.30(월),18:30,롯데,LG,0,2,잠실
116,,,18:30,SK,한화,6,2,대전
0,2019,10.01(화),18:30,NC,두산,5,6,잠실
1,,,18:30,키움,롯데,3,1,사직
0,2020,05.05(화),14:00,두산,LG,2,8,잠실
1,,,14:00,한화,SK,3,0,문학
2,,,14:00,NC,삼성,4,0,대구
3,,,14:00,롯데,KT,7,2,수원
4,,,14:00,키움,KIA,11,2,광주
5,,05.06(수),18:30,두산,LG,5,2,잠실
6,,,18:30,한화,SK,2,5,문학
7,,,18:30,NC,삼성,4,3,대구
8,,,18:30,롯데,KT,9,4,수원
9,,,18:30,키움,KIA,3,2,광주
10,,05.07(목),18:30,두산,LG,9,3,잠실
11,,,18:30,한화,SK,8,4,문학
12,,,18:30,NC,삼성,8,2,대구
13,,,18:30,롯데,KT,7,3,수원
14,,,18:30,키움,KIA,5,8,광주
15,,05.08(금),18:30,KT,두산,12,3,잠실
16,,,18:30,SK,롯데,8,9,사직
17,,,18:30,KIA,삼성,0,5,대구
18,,,18:30,LG,NC,5,13,창원
19,,,18:30,한화,키움,3,5,고척
20,,05.09(토),17:00,KT,두산,,,잠실
21,,,17:00,SK,롯데,,,사직
22,,,17:00,KIA,삼성,2,14,대구
23,,,17:00,LG,NC,,,창원
24,,,17:00,한화,키움,3,5,고척
25,,05.10(일),14:00,KT,두산,12,13,잠실
26,,,14:00,SK,롯데,0,4,사직
27,,,14:00,KIA,삼성,12,3,대구
28,,,14:00,LG,NC,10,8,창원
29,,,14:00,한화,키움,3,6,고척
30,,05.12(화),18:30,SK,LG,5,9,잠실
31,,,18:30,두산,롯데,11,6,사직
32,,,18:30,KT,NC,6,7,창원
33,,,18:30,삼성,키움,2,3,고척
34,,,18:30,KIA,한화,2,1,대전
35,,05.13(수),18:30,SK,LG,2,14,잠실
36,,,18:30,두산,롯데,9,10,사직
37,,,18:30,KT,NC,4,5,창원
38,,,18:30,삼성,키움,5,0,고척
39,,,18:30,KIA,한화,4,3,대전
40,,05.14(목),18:30,SK,LG,2,3,잠실
41,,,18:30,두산,롯데,7,4,사직
42,,,18:30,KT,NC,0,1,창원
43,,,18:30,삼성,키움,8,5,고척
44,,,18:30,KIA,한화,1,4,대전
45,,05.15(금),18:30,키움,LG,,,잠실
46,,,18:30,NC,SK,6,2,문학
47,,,18:30,삼성,KT,6,14,수원
48,,,18:30,두산,KIA,13,4,광주
49,,,18:30,롯데,한화,1,2,대전
50,,05.16(토),14:00,롯데,한화,5,1,대전
51,,,14:00,키움,LG,1,3,잠실
52,,,17:00,NC,SK,2,1,문학
53,,,17:00,삼성,KT,4,10,수원
54,,,17:00,두산,KIA,4,13,광주
55,,,17:00,키움,LG,3,5,잠실
56,,05.17(일),14:00,키움,LG,9,4,잠실
57,,,14:00,NC,SK,11,5,문학
58,,,14:00,삼성,KT,2,9,수원
59,,,14:00,두산,KIA,6,4,광주
60,,,14:00,롯데,한화,4,5,대전
61,,05.19(화),18:30,NC,두산,5,4,잠실
62,,,18:30,LG,삼성,10,6,대구
63,,,18:30,한화,KT,11,13,수원
64,,,18:30,롯데,KIA,2,9,광주
65,,,18:30,SK,키움,6,11,고척
66,,05.20(수),18:30,NC,두산,1,2,잠실
67,,,18:30,LG,삼성,1,3,대구
68,,,18:30,한화,KT,1,8,수원
69,,,18:30,롯데,KIA,0,6,광주
70,,,18:30,SK,키움,5,3,고척
71,,05.21(목),18:30,NC,두산,12,6,잠실
72,,,18:30,LG,삼성,2,0,대구
73,,,18:30,한화,KT,9,4,수원
74,,,18:30,롯데,KIA,1,6,광주
75,,,18:30,SK,키움,8,9,고척
76,,05.22(금),18:30,KT,LG,5,6,잠실
77,,,18:30,KIA,SK,2,1,문학
78,,,18:30,키움,롯데,7,9,사직
79,,,18:30,두산,삼성,12,7,대구
80,,,18:30,한화,NC,5,3,창원
81,,05.23(토),14:00,KT,LG,6,2,잠실
82,,,17:00,KIA,SK,8,3,문학
83,,,17:00,키움,롯데,12,4,사직
84,,,17:00,두산,삼성,10,6,대구
85,,,17:00,한화,NC,0,3,창원
86,,05.24(일),14:00,KT,LG,7,9,잠실
87,,,14:00,KIA,SK,3,4,문학
88,,,14:00,키움,롯데,0,2,사직
89,,,14:00,두산,삼성,0,13,대구
90,,,14:00,한화,NC,5,10,창원
91,,05.26(화),18:30,SK,두산,4,6,잠실
92,,,18:30,삼성,롯데,0,1,사직
93,,,18:30,키움,NC,2,7,창원
94,,,18:30,KIA,KT,4,1,수원
95,,,18:30,LG,한화,3,0,대전
96,,05.27(수),18:30,SK,두산,2,4,잠실
97,,,18:30,삼성,롯데,11,1,사직
98,,,18:30,키움,NC,3,10,창원
99,,,18:30,KIA,KT,0,5,수원
100,,,18:30,LG,한화,15,4,대전
101,,05.28(목),18:30,SK,두산,6,1,잠실
102,,,18:30,삼성,롯데,3,1,사직
103,,,18:30,키움,NC,6,9,창원
104,,,18:30,KIA,KT,5,6,수원
105,,,18:30,LG,한화,3,0,대전
106,,05.29(금),18:30,롯데,두산,2,4,잠실
107,,,18:30,한화,SK,6,8,문학
108,,,18:30,NC,삼성,4,5,대구
109,,,18:30,LG,KIA,6,2,광주
110,,,18:30,KT,키움,1,5,고척
111,,05.30(토),14:00,LG,KIA,6,10,광주
112,,,17:00,롯데,두산,4,5,잠실
113,,,17:00,한화,SK,3,9,문학
114,,,17:00,NC,삼성,1,9,대구
115,,,17:00,KT,키움,3,14,고척
116,,05.31(일),14:00,롯데,두산,8,3,잠실
117,,,14:00,한화,SK,4,6,문학
118,,,14:00,NC,삼성,18,7,대구
119,,,14:00,LG,KIA,13,5,광주
120,,,14:00,KT,키움,12,8,고척
0,2020,06.02(화),18:30,삼성,LG,2,0,잠실
1,,,18:30,SK,NC,8,2,창원
2,,,18:30,두산,KT,11,8,수원
3,,,18:30,롯데,KIA,2,7,광주
4,,,18:30,키움,한화,15,3,대전
5,,06.03(수),18:30,삼성,LG,12,6,잠실
6,,,18:30,SK,NC,6,8,창원
7,,,18:30,두산,KT,2,7,수원
8,,,18:30,롯데,KIA,2,11,광주
9,,,18:30,키움,한화,6,2,대전
10,,06.04(목),18:30,삼성,LG,0,11,잠실
11,,,18:30,SK,NC,0,10,창원
12,,,18:30,두산,KT,14,8,수원
13,,,18:30,롯데,KIA,3,7,광주
14,,,18:30,키움,한화,7,3,대전
15,,06.05(금),18:30,KIA,두산,1,5,잠실
16,,,18:30,삼성,SK,1,4,문학
17,,,18:30,KT,롯데,4,6,사직
18,,,18:30,LG,키움,3,6,고척
19,,,18:30,NC,한화,13,2,대전
20,,06.06(토),14:00,KIA,두산,3,4,잠실
21,,,14:00,NC,한화,14,2,대전
22,,,17:00,삼성,SK,4,6,문학
23,,,17:00,KT,롯데,0,1,사직
24,,,17:00,LG,키움,4,5,고척
25,,06.07(일),17:00,KIA,두산,2,3,잠실
26,,,17:00,삼성,SK,3,0,문학
27,,,17:00,KT,롯데,2,5,사직
28,,,17:00,LG,키움,8,1,고척
29,,,17:00,NC,한화,8,2,대전
30,,06.09(화),18:30,SK,LG,5,3,잠실
31,,,18:30,한화,롯데,3,9,사직
32,,,18:30,키움,삼성,5,3,대구
33,,,18:30,두산,NC,8,12,창원
34,,,18:30,KIA,KT,3,2,수원
35,,06.10(수),18:30,SK,LG,,,잠실
36,,,18:30,한화,롯데,2,12,사직
37,,,18:30,키움,삼성,1,4,대구
38,,,18:30,두산,NC,9,1,창원
39,,,18:30,KIA,KT,10,0,수원
40,,06.11(목),15:00,SK,LG,1,3,잠실
41,,,18:30,SK,LG,3,4,잠실
42,,,18:30,한화,롯데,0,5,사직
43,,,18:30,키움,삼성,3,6,대구
44,,,18:30,두산,NC,5,7,창원
45,,,18:30,KIA,KT,8,13,수원
46,,06.12(금),18:30,롯데,LG,2,3,잠실
47,,,18:30,KIA,SK,6,3,문학
48,,,18:30,KT,삼성,,,대구
49,,,18:30,키움,NC,3,2,창원
50,,,18:30,두산,한화,5,2,대전
51,,06.13(토),14:00,KT,삼성,3,5,대구
52,,,17:00,롯데,LG,7,6,잠실
53,,,17:00,KIA,SK,2,1,문학
54,,,17:00,키움,NC,18,5,창원
55,,,17:00,두산,한화,6,7,대전
56,,,17:00,KT,삼성,7,4,대구
57,,06.14(일),17:00,롯데,LG,6,10,잠실
58,,,17:00,KIA,SK,3,4,문학
59,,,17:00,KT,삼성,0,12,대구
60,,,17:00,키움,NC,5,9,창원
61,,,17:00,두산,한화,2,3,대전
62,,06.16(화),18:30,삼성,두산,,,잠실
63,,,18:30,KT,SK,,,문학
64,,,18:30,NC,KIA,,,광주
65,,,18:30,롯데,키움,,,고척
66,,,18:30,LG,한화,,,대전
67,,06.17(수),18:30,삼성,두산,,,잠실
68,,,18:30,KT,SK,,,문학
69,,,18:30,NC,KIA,,,광주
70,,,18:30,롯데,키움,,,고척
71,,,18:30,LG,한화,,,대전
72,,06.18(목),18:30,삼성,두산,,,잠실
73,,,18:30,KT,SK,,,문학
74,,,18:30,NC,KIA,,,광주
75,,,18:30,롯데,키움,,,고척
76,,,18:30,LG,한화,,,대전
77,,06.19(금),18:30,두산,LG,,,잠실
78,,,18:30,한화,NC,,,창원
79,,,18:30,롯데,KT,,,수원
80,,,18:30,삼성,KIA,,,광주
81,,,18:30,SK,키움,,,고척
82,,06.20(토),17:00,두산,LG,,,잠실
83,,,17:00,한화,NC,,,창원
84,,,17:00,롯데,KT,,,수원
85,,,17:00,삼성,KIA,,,광주
86,,,17:00,SK,키움,,,고척
87,,06.21(일),17:00,두산,LG,,,잠실
88,,,17:00,한화,NC,,,창원
89,,,17:00,롯데,KT,,,수원
90,,,17:00,삼성,KIA,,,광주
91,,,17:00,SK,키움,,,고척
92,,06.23(화),18:30,키움,LG,,,잠실
93,,,18:30,두산,SK,,,문학
94,,,18:30,KIA,롯데,,,사직
95,,,18:30,한화,삼성,,,대구
96,,,18:30,NC,KT,,,수원
97,,06.24(수),18:30,키움,LG,,,잠실
98,,,18:30,두산,SK,,,문학
99,,,18:30,KIA,롯데,,,사직
100,,,18:30,한화,삼성,,,대구
101,,,18:30,NC,KT,,,수원
102,,06.25(목),18:30,키움,LG,,,잠실
103,,,18:30,두산,SK,,,문학
104,,,18:30,KIA,롯데,,,사직
105,,,18:30,한화,삼성,,,대구
106,,,18:30,NC,KT,,,수원
107,,06.26(금),18:30,NC,두산,,,잠실
108,,,18:30,LG,SK,,,문학
109,,,18:30,삼성,롯데,,,사직
110,,,18:30,KIA,키움,,,고척
111,,,18:30,KT,한화,,,대전
112,,06.27(토),17:00,NC,두산,,,잠실
113,,,17:00,LG,SK,,,문학
114,,,17:00,삼성,롯데,,,사직
115,,,17:00,KIA,키움,,,고척
116,,,17:00,KT,한화,,,대전
117,,06.28(일),17:00,NC,두산,,,잠실
118,,,17:00,LG,SK,,,문학
119,,,17:00,삼성,롯데,,,사직
120,,,17:00,KIA,키움,,,고척
121,,,17:00,KT,한화,,,대전
122,,06.30(화),18:30,KT,LG,,,잠실
123,,,18:30,SK,삼성,,,대구
124,,,18:30,롯데,NC,,,창원
125,,,18:30,한화,KIA,,,광주
126,,,18:30,두산,키움,,,고척
0,2020,07.01(수),18:30,KT,LG,,,잠실
1,,,18:30,SK,삼성,,,대구
2,,,18:30,롯데,NC,,,창원
3,,,18:30,한화,KIA,,,광주
4,,,18:30,두산,키움,,,고척
5,,07.02(목),18:30,KT,LG,,,잠실
6,,,18:30,SK,삼성,,,대구
7,,,18:30,롯데,NC,,,창원
8,,,18:30,한화,KIA,,,광주
9,,,18:30,두산,키움,,,고척
10,,07.03(금),18:30,한화,두산,,,잠실
11,,,18:30,SK,롯데,,,사직
12,,,18:30,LG,삼성,,,대구
13,,,18:30,KIA,NC,,,창원
14,,,18:30,키움,KT,,,수원
15,,07.04(토),18:00,한화,두산,,,잠실
16,,,18:00,SK,롯데,,,사직
17,,,18:00,LG,삼성,,,대구
18,,,18:00,KIA,NC,,,창원
19,,,18:00,키움,KT,,,수원
20,,07.05(일),17:00,한화,두산,,,잠실
21,,,17:00,SK,롯데,,,사직
22,,,17:00,LG,삼성,,,대구
23,,,17:00,KIA,NC,,,창원
24,,,17:00,키움,KT,,,수원
25,,07.07(화),18:30,LG,두산,,,잠실
26,,,18:30,NC,SK,,,문학
27,,,18:30,KT,KIA,,,광주
28,,,18:30,삼성,키움,,,고척
29,,,18:30,롯데,한화,,,대전
30,,07.08(수),18:30,LG,두산,,,잠실
31,,,18:30,NC,SK,,,문학
32,,,18:30,KT,KIA,,,광주
33,,,18:30,삼성,키움,,,고척
34,,,18:30,롯데,한화,,,대전
35,,07.09(목),18:30,LG,두산,,,잠실
36,,,18:30,NC,SK,,,문학
37,,,18:30,KT,KIA,,,광주
38,,,18:30,삼성,키움,,,고척
39,,,18:30,롯데,한화,,,대전
40,,07.10(금),18:30,NC,LG,,,잠실
41,,,18:30,두산,롯데,,,사직
42,,,18:30,삼성,KT,,,수원
43,,,18:30,키움,KIA,,,광주
44,,,18:30,SK,한화,,,대전
45,,07.11(토),18:00,NC,LG,,,잠실
46,,,18:00,두산,롯데,,,사직
47,,,18:00,삼성,KT,,,수원
48,,,18:00,키움,KIA,,,광주
49,,,18:00,SK,한화,,,대전
50,,07.12(일),17:00,NC,LG,,,잠실
51,,,17:00,두산,롯데,,,사직
52,,,17:00,삼성,KT,,,수원
53,,,17:00,키움,KIA,,,광주
54,,,17:00,SK,한화,,,대전
55,,07.14(화),18:30,SK,두산,,,잠실
56,,,18:30,LG,롯데,,,사직
57,,,18:30,KIA,삼성,,,대구
58,,,18:30,한화,KT,,,수원
59,,,18:30,NC,키움,,,고척
60,,07.15(수),18:30,SK,두산,,,잠실
61,,,18:30,LG,롯데,,,사직
62,,,18:30,KIA,삼성,,,대구
63,,,18:30,한화,KT,,,수원
64,,,18:30,NC,키움,,,고척
65,,07.16(목),18:30,SK,두산,,,잠실
66,,,18:30,LG,롯데,,,사직
67,,,18:30,KIA,삼성,,,대구
68,,,18:30,한화,KT,,,수원
69,,,18:30,NC,키움,,,고척
70,,07.17(금),18:30,한화,LG,,,잠실
71,,,18:30,키움,SK,,,문학
72,,,18:30,롯데,삼성,,,대구
73,,,18:30,KT,NC,,,창원
74,,,18:30,두산,KIA,,,광주
75,,07.18(토),18:00,한화,LG,,,잠실
76,,,18:00,키움,SK,,,문학
77,,,18:00,롯데,삼성,,,대구
78,,,18:00,KT,NC,,,창원
79,,,18:00,두산,KIA,,,광주
80,,07.19(일),17:00,한화,LG,,,잠실
81,,,17:00,키움,SK,,,문학
82,,,17:00,롯데,삼성,,,대구
83,,,17:00,KT,NC,,,창원
84,,,17:00,두산,KIA,,,광주
85,,07.21(화),18:30,키움,두산,,,잠실
86,,,18:30,롯데,SK,,,문학
87,,,18:30,삼성,NC,,,창원
88,,,18:30,LG,KT,,,수원
89,,,18:30,KIA,한화,,,대전
90,,07.22(수),18:30,키움,두산,,,잠실
91,,,18:30,롯데,SK,,,문학
92,,,18:30,삼성,NC,,,창원
93,,,18:30,LG,KT,,,수원
94,,,18:30,KIA,한화,,,대전
95,,07.23(목),18:30,키움,두산,,,잠실
96,,,18:30,롯데,SK,,,문학
97,,,18:30,삼성,NC,,,창원
98,,,18:30,LG,KT,,,수원
99,,,18:30,KIA,한화,,,대전
100,,07.24(금),18:30,LG,두산,,,잠실
101,,,18:30,NC,KT,,,수원
102,,,18:30,삼성,KIA,,,광주
103,,,18:30,롯데,키움,,,고척
104,,,18:30,SK,한화,,,대전
105,,07.25(토),18:00,LG,두산,,,잠실
106,,,18:00,NC,KT,,,수원
107,,,18:00,삼성,KIA,,,광주
108,,,18:00,롯데,키움,,,고척
109,,,18:00,SK,한화,,,대전
110,,07.26(일),17:00,LG,두산,,,잠실
111,,,17:00,NC,KT,,,수원
112,,,17:00,삼성,KIA,,,광주
113,,,17:00,롯데,키움,,,고척
114,,,17:00,SK,한화,,,대전
115,,07.28(화),18:30,키움,두산,,,잠실
116,,,18:30,LG,SK,,,문학
117,,,18:30,NC,롯데,,,사직
118,,,18:30,한화,삼성,,,대구
119,,,18:30,KT,KIA,,,광주
120,,07.29(수),18:30,키움,두산,,,잠실
121,,,18:30,LG,SK,,,문학
122,,,18:30,NC,롯데,,,사직
123,,,18:30,한화,삼성,,,대구
124,,,18:30,KT,KIA,,,광주
125,,07.30(목),18:30,키움,두산,,,잠실
126,,,18:30,LG,SK,,,문학
127,,,18:30,NC,롯데,,,사직
128,,,18:30,한화,삼성,,,대구
129,,,18:30,KT,KIA,,,광주
130,,07.31(금),18:30,한화,LG,,,잠실
131,,,18:30,KIA,롯데,,,사직
132,,,18:30,키움,삼성,,,대구
133,,,18:30,두산,NC,,,창원
134,,,18:30,SK,KT,,,수원
0,2020,08.01(토),18:00,한화,LG,,,잠실
1,,,18:00,KIA,롯데,,,사직
2,,,18:00,키움,삼성,,,대구
3,,,18:00,두산,NC,,,창원
4,,,18:00,SK,KT,,,수원
5,,08.02(일),17:00,한화,LG,,,잠실
6,,,17:00,KIA,롯데,,,사직
7,,,17:00,키움,삼성,,,대구
8,,,17:00,두산,NC,,,창원
9,,,17:00,SK,KT,,,수원
10,,08.04(화),18:30,삼성,두산,,,잠실
11,,,18:30,롯데,SK,,,문학
12,,,18:30,LG,KIA,,,광주
13,,,18:30,KT,키움,,,고척
14,,,18:30,NC,한화,,,대전
15,,08.05(수),18:30,삼성,두산,,,잠실
16,,,18:30,롯데,SK,,,문학
17,,,18:30,LG,KIA,,,광주
18,,,18:30,KT,키움,,,고척
19,,,18:30,NC,한화,,,대전
20,,08.06(목),18:30,삼성,두산,,,잠실
21,,,18:30,롯데,SK,,,문학
22,,,18:30,LG,KIA,,,광주
23,,,18:30,KT,키움,,,고척
24,,,18:30,NC,한화,,,대전
25,,08.07(금),18:30,롯데,두산,,,잠실
26,,,18:30,삼성,SK,,,문학
27,,,18:30,NC,KIA,,,광주
28,,,18:30,LG,키움,,,고척
29,,,18:30,KT,한화,,,대전
30,,08.08(토),18:00,롯데,두산,,,잠실
31,,,18:00,삼성,SK,,,문학
32,,,18:00,NC,KIA,,,광주
33,,,18:00,LG,키움,,,고척
34,,,18:00,KT,한화,,,대전
35,,08.09(일),17:00,롯데,두산,,,잠실
36,,,17:00,삼성,SK,,,문학
37,,,17:00,NC,KIA,,,광주
38,,,17:00,LG,키움,,,고척
39,,,17:00,KT,한화,,,대전
40,,08.11(화),18:30,KIA,LG,,,잠실
41,,,18:30,NC,롯데,,,사직
42,,,18:30,두산,삼성,,,대구
43,,,18:30,SK,KT,,,수원
44,,,18:30,한화,키움,,,고척
45,,08.12(수),18:30,KIA,LG,,,잠실
46,,,18:30,NC,롯데,,,사직
47,,,18:30,두산,삼성,,,대구
48,,,18:30,SK,KT,,,수원
49,,,18:30,한화,키움,,,고척
50,,08.13(목),18:30,KIA,LG,,,잠실
51,,,18:30,NC,롯데,,,사직
52,,,18:30,두산,삼성,,,대구
53,,,18:30,SK,KT,,,수원
54,,,18:30,한화,키움,,,고척
55,,08.14(금),18:30,KT,두산,,,잠실
56,,,18:30,키움,롯데,,,사직
57,,,18:30,LG,NC,,,창원
58,,,18:30,SK,KIA,,,광주
59,,,18:30,삼성,한화,,,대전
60,,08.15(토),17:00,KT,두산,,,잠실
61,,,17:00,키움,롯데,,,사직
62,,,17:00,LG,NC,,,창원
63,,,17:00,SK,KIA,,,광주
64,,,17:00,삼성,한화,,,대전
65,,08.16(일),17:00,KT,두산,,,잠실
66,,,17:00,키움,롯데,,,사직
67,,,17:00,LG,NC,,,창원
