,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11
5, ,4구,2땅, ,좌홈, ,유안,좌2, ,,4,3,4,4,0.306,최희섭,구장 : 무등,"관중 : 13,400",2010.08.03(화),개시 : 18:30,경기시간 : 3:46,KIA,LG,,
6, ,좌홈,좌안, ,2비, ,중안, , ,,4,3,3,1,0.221,김상현,구장 : 무등,"관중 : 13,400",2010.08.03(화),개시 : 18:30,경기시간 : 3:46,KIA,LG,,
7, , , , , , , ,중안, ,,1,1,1,1,0.250,이현곤,구장 : 무등,"관중 : 13,400",2010.08.03(화),개시 : 18:30,경기시간 : 3:46,KIA,LG,,
8, ,중비,4구, ,2비, ,4구,좌안, ,,3,1,0,1,0.247,김원섭,구장 : 무등,"관중 : 13,400",2010.08.03(화),개시 : 18:30,경기시간 : 3:46,KIA,LG,,
9, ,중안,삼진, , ,중안,투희번, , ,,3,2,1,1,0.276,안치홍,구장 : 무등,"관중 : 13,400",2010.08.03(화),개시 : 18:30,경기시간 : 3:46,KIA,LG,,
10, , , , , , , ,4구, ,,0,0,0,0,0.277,박기남,구장 : 무등,"관중 : 13,400",2010.08.03(화),개시 : 18:30,경기시간 : 3:46,KIA,LG,,
11, ,4구, ,좌안, ,투희번,좌비,우안, ,,3,2,2,0,0.256,김상훈,구장 : 무등,"관중 : 13,400",2010.08.03(화),개시 : 18:30,경기시간 : 3:46,KIA,LG,,
12, , , , , , , , , ,,0,0,0,0,0.260,차일목,구장 : 무등,"관중 : 13,400",2010.08.03(화),개시 : 18:30,경기시간 : 3:46,KIA,LG,,
13, ,2유병, ,1희번, ,삼진, ,투땅/ 유땅, ,,4,0,0,0,0.279,김선빈,구장 : 무등,"관중 : 13,400",2010.08.03(화),개시 : 18:30,경기시간 : 3:46,KIA,LG,,
0,4구,중비, ,3안, ,우비, ,우중3, ,,4,2,2,2,0.277,김주찬,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
1,유땅, ,2비,4구, , ,투땅,좌안, ,,4,1,1,0,0.332,조성환,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
2,우비, ,우비,2땅, , ,중안,유땅, ,,5,1,0,0,0.356,홍성흔,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
3,좌안, ,4구, ,우비, ,2땅, ,3땅,,4,1,1,1,0.364,이대호,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
4, , , , , , , , , ,,0,0,0,0,0.246,박종윤,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
5,삼진, ,우2, ,유비, ,삼진, , ,,4,1,0,1,0.262,가르시아,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
6, , , , , , , , ,1땅,,1,0,0,0,0.170,이승화,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
7, ,유땅,중안, ,2땅, , ,우안,중비,,5,2,2,1,0.281,전준우,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
8, ,삼진,좌비, , ,우홈, ,우파, ,,4,1,1,1,0.231,황재균,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
9, ,4구, ,투땅, ,3땅, ,우안, ,,3,1,0,1,0.244,문규현,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
10, ,4구, ,우비, ,우비, ,유비, ,,3,0,0,0,0.138,장성우,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,롯데,두산,,
0,유땅, , ,1땅, ,우중2, , ,1땅,,4,1,0,0,0.326,이종욱,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
1,2직, , ,투땅, ,2땅, , ,유땅,,4,0,0,0,0.218,고영민,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
2,좌비, , ,1땅, , ,좌비, ,3비,,4,0,0,0,0.293,김현수,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
3, ,우비, , ,3땅, ,중비, , ,,3,0,0,0,0.310,김동주,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
4, ,유땅, , ,삼진, ,투땅, , ,,3,0,0,0,0.311,최준석,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
5, ,2땅, , ,좌2, , ,삼진, ,,3,1,0,1,0.263,이성열,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
6, , , , , , , , , ,,0,0,0,0,0.267,최승환,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
7, , ,3땅, ,중안, , ,4구, ,,2,1,1,0,0.281,손시헌,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
8, , ,3땅, , ,3땅, , , ,,2,0,0,0,0.271,양의지,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
9, , , , , , , ,2병, ,,1,0,0,0,0.308,정수빈,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
10, , ,1땅, , ,삼진, , , ,,2,0,0,0,0.270,이원석,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
11, , , , , , , , ,좌안,,1,1,0,0,0.291,오재원,구장 : 잠실,"관중 : 25,011",2010.08.03(화),개시 : 18:29,경기시간 : 2:27,두산,롯데,,
0,좌중2, ,삼진, ,우3, ,좌홈, ,3땅,,5,3,2,2,0.332,김강민,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
1,포희번, , ,4구,우중안, ,4구, ,고4,,1,1,1,1,0.289,정근우,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
2,3땅, , ,우안, , , , , ,,2,1,0,0,0.250,이재원,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
3, , , , ,삼진, , , , ,,1,0,0,0,0.200,모창민,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
4, , , , , , ,유2병, ,2땅,,2,0,1,0,0.307,김재현,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
5,중비, , ,좌안, ,중안, ,유땅,4구,,4,2,1,1,0.263,박경완,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
6, ,2비, ,투희번, ,4구, ,삼진,중비,,3,0,0,0,0.306,최정,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
7, ,3땅, ,포파, ,중희비, ,삼진, ,,3,0,1,0,0.182,최동수,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
8, ,중비, ,삼진, ,투유병, , ,중안,,4,1,0,1,0.293,나주환,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
9, , ,중비, ,3땅, ,유땅, , ,,3,0,0,0,0.225,박재홍,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
10, , , , , , , , ,중안,,1,1,0,1,0.326,박정권,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
11, , ,3땅, ,삼진, ,우안, ,2실,,4,1,0,1,0.223,조동화,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,SK,삼성,,
0,우중안, ,3땅, ,3땅, ,삼진, ,1땅,,5,1,0,1,0.309,조동찬,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
1,우2, ,4구, ,유땅, ,4구, , ,,2,1,1,0,0.196,강봉규,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
2, , , , , , , , ,좌중안,,1,1,0,0,0.303,박한이,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
3,우비, ,4구, ,삼진, ,좌안, ,삼진,,4,1,1,0,0.296,박석민,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
4,2땅, ,2땅, , ,좌중2,3비, ,1땅,,5,1,0,1,0.256,최형우,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
5,삼진, ,3땅, , ,3희번,4구, , ,,2,0,0,0,0.290,신명철,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
6, ,우안, ,중안, ,좌안,삼진, , ,,4,3,1,0,0.293,채태인,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
7, ,중비, ,삼진, ,삼진, ,삼진, ,,4,0,0,0,0.263,진갑용,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
8, ,투안, ,1땅, ,삼진, ,투번, ,,4,1,0,1,0.280,이영욱,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
9, ,중안, ,삼진, , ,사구, , ,,2,1,1,1,0.259,김상수,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
10, , , , , , , ,삼진, ,,1,0,0,0,0.308,조영훈,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
11, , , , , , , , , ,,0,0,0,0,0.206,임익준,구장 : 대구,"관중 : 10,000",2010.08.03(화),개시 : 18:29,경기시간 : 3:40,삼성,SK,,
0,삼진, ,우2, ,4구, , ,유땅, ,,3,1,1,0,0.296,김경언,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
1, , , , , , , , , ,,0,0,0,0,0.185,이희근,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
2,삼진, ,3비, , ,2땅, , ,삼진,,4,0,0,0,0.243,추승우,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
3,2땅, ,좌비, , ,유직, , ,2땅,,4,0,0,0,0.237,장성호,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
4, ,중비, ,삼진, ,유땅, , ,유땅,,4,0,0,0,0.289,김태완,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
5, ,중안, ,좌홈, , ,삼진, , ,,3,2,1,1,0.272,최진행,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
6, ,우비, ,좌비, , ,우비, , ,,3,0,0,0,0.288,정원석,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
7, ,좌비, ,중비, , ,유땅, , ,,3,0,0,0,0.227,손지환,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
8, , ,좌2, ,4구, , , , ,,1,1,0,1,0.261,신경현,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
9, , , , , , , ,삼진, ,,1,0,0,0,0.200,이상훈,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
10, , ,2땅, , , , , , ,,1,0,0,0,0.215,이대수,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
11, , , , ,삼진, , , , ,,1,0,0,0,0.143,한윤섭,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
12, , , , , , , ,삼진, ,,1,0,0,0,0.182,전현태,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,한화,넥센,,
0,우비,중안, ,4구, ,4구, ,좌비, ,,3,1,1,0,0.290,장민석,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
1,투번,중비, , ,좌홈,4구, ,3직, ,,4,1,1,1,0.255,김민우,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
2,좌안, ,중비, ,2땅,2땅, , , ,,4,1,0,0,0.271,유한준,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
3,4구, ,좌비, ,유땅, ,4구, , ,,2,0,0,1,0.284,송지만,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
4,1땅, ,2땅, ,우비, ,1땅, , ,,4,0,0,0,0.284,이숭용,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
5, ,좌안, ,좌안, ,우안,좌안, , ,,4,4,1,2,0.311,강정호,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
6, ,2유병, ,투희번, ,투희번,삼진, , ,,2,0,0,0,0.186,오재일,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
7, ,좌안, ,우2, ,중안,2땅, , ,,4,3,2,1,0.230,강귀태,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
8, , , , , , , , , ,,0,0,0,0,0.032,허준,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
9, ,중안, ,좌비, ,좌중안, ,4구, ,,3,2,0,0,0.241,김민성,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
10, , , , , , , , , ,,0,0,0,0,0.254,김일경,구장 : 목동,"관중 : 3,041",2010.08.04(수),개시 : 18:31,경기시간 : 2:51,넥센,한화,,
0,1땅, ,투2병, , ,3파, ,중안,3희번,,4,1,0,1,0.258,이택근,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
1,3파, ,투땅, , ,좌비, , , ,,3,0,0,0,0.273,이대형,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
2, , , , , , , ,좌안,우중2,,2,2,1,2,0.296,이병규,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
3,삼진, , ,삼진, , ,좌안,중안,4구,,4,2,2,2,0.283,박용택,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
4, ,우비, ,3파, , ,2땅,우안,중안,,5,2,2,3,0.354,이진영,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
5, ,좌중2, ,1땅, , ,2땅,삼진,중안,,5,2,2,0,0.285,이병규,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
6, ,4구, , ,삼진, ,중홈,고4,2비,,3,1,2,1,0.303,조인성,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
7, ,투번, , ,3땅, ,중비, , ,,3,0,0,0,0.264,정성훈,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
8, , , , , , , ,좌중안, ,,1,1,2,0,0.438,윤요섭,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
9, , , , , , , , ,중비,,1,0,0,0,0.347,박용근,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
10, ,삼진, , ,2땅, , ,유땅/ 삼진, ,,4,0,0,0,0.243,오지환,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
11, , ,유안, , ,삼진, ,우안,우2,,4,3,0,2,0.250,박경수,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,LG,KIA,,
0,4구, ,좌안,좌안, , ,유땅, ,우안,,4,3,2,1,0.320,이용규,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
1,유2병, ,좌2, ,좌중안, ,좌안, , ,,4,3,1,1,0.251,이종범,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
2, , , , , , , , ,우비,,1,0,0,0,0.308,신종길,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
3,투땅, , , , , , , , ,,1,0,0,0,0.265,채종범,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
4, , ,4구, ,투희번, ,우중안, ,좌중안,,2,2,0,0,0.271,차일목,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
5, ,좌중안,삼진, ,삼진, , ,좌2,2땅,,5,2,0,0,0.307,최희섭,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
6, ,삼진, ,우안,3땅, , ,3땅, ,,4,1,0,0,0.222,김상현,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
7, ,3땅, , , , , , , ,,1,0,0,0,0.207,나지완,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
8, , , ,삼진, ,1땅, ,사구, ,,2,0,0,0,0.245,김원섭,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
9, ,3땅, ,4구, ,4구, ,삼진, ,,2,0,0,1,0.274,안치홍,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
10, , ,우비,4구, ,유병, ,2땅, ,,3,0,0,1,0.253,김상훈,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
11, , , , , , , , , ,,0,0,0,0,0.000,조태수,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
12, , ,좌안,우안, , ,유땅, ,포땅,,4,2,1,1,0.283,김선빈,구장 : 무등,"관중 : 7,621",2010.08.04(수),개시 : 18:30,경기시간 : 3:28,KIA,LG,,
0,유땅, , ,좌비, ,유땅, ,우비,좌중2,,5,1,0,0,0.276,김주찬,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
1,2비, , ,1땅, ,유땅, , , ,,3,0,0,0,0.329,조성환,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
2, , , , , , , ,2땅,삼진,,2,0,0,0,0.164,이승화,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
3,3땅, , ,중안, ,좌비, ,우안, ,,4,2,0,0,0.358,홍성흔,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
4, ,중안, ,3땅, , ,좌홈, , ,,3,2,1,1,0.366,이대호,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
5, , , , , , , ,중안, ,,1,1,0,0,0.253,문규현,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
6, ,삼진, , , , , , , ,,1,0,0,0,0.261,가르시아,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
7, , , , ,삼진, ,중2,좌비, ,,3,1,0,1,0.299,손아섭,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
8, ,유병, , ,우안, ,3땅, ,좌안,,4,2,0,1,0.285,전준우,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
9, , ,삼진, ,삼진, ,삼진, ,중비,,4,0,0,0,0.226,황재균,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
10, , ,3땅, ,삼진, ,우안, ,우2,,4,2,1,1,0.250,박종윤,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
11, , ,중비, , ,중안,삼진, ,우중2,,4,2,2,0,0.159,장성우,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,롯데,두산,,
0,유안,2땅,우중안, ,유땅, , , , ,,4,2,1,1,0.328,이종욱,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
1, , , , , , ,우비, , ,,1,0,0,0,0.303,정수빈,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
2,4구,중비,3비, , ,좌2,유땅, , ,,4,1,0,2,0.219,고영민,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
3,1땅, ,중2,좌2, ,중비, ,유비, ,,5,2,0,2,0.295,김현수,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
4,우중홈, ,우2,우중홈, ,4구, ,투땅, ,,4,3,6,4,0.316,최준석,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
5,우비, ,투안,1땅, ,우홈, , , ,,4,2,3,2,0.266,이성열,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
6, , , , , , , ,좌2, ,,1,1,0,0,0.280,임재철,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
7,좌중안, ,4구,중비, ,중비, ,2땅, ,,4,1,0,0,0.270,이원석,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
8,삼진, ,좌안,삼진, ,좌비, , , ,,4,1,2,1,0.281,손시헌,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
9, , , , , , , , , ,,0,0,0,0,0.205,김재호,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
10, ,삼진,삼진, ,중비, ,좌홈, , ,,4,1,1,1,0.270,양의지,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
11, , , , , , , , , ,,0,0,0,0,0.267,최승환,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
12, ,4구,2땅, ,2땅, ,유땅, , ,,3,0,0,0,0.287,오재원,구장 : 잠실,"관중 : 20,983",2010.08.04(수),개시 : 18:40,경기시간 : 2:59,두산,롯데,,
