,0,1,2,3,4,5,6,7,8,9,10,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,11
9, ,투희번, ,우2, ,우비, ,1땅, ,,,3,1,0,0,0.295,이지영,구장 : 대구,"관중 : 4,282",2015.06.18(목),개시 : 18:30,경기시간 : 3:25,삼성,두산,
10, ,중희비, ,4구, , ,3땅, ,우비,,,2,0,1,0,0.278,김상수,구장 : 대구,"관중 : 4,282",2015.06.18(목),개시 : 18:30,경기시간 : 3:25,삼성,두산,
0,좌중2,4구,1병, , ,우2, ,중비, ,,,4,2,1,2,0.310,박민우,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
1, , , , , , , , , ,,,0,0,0,0,0.045,노진혁,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
2,4구,좌안, ,우비, ,3비, , , ,,,3,1,0,2,0.314,김성욱,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
3, , , , , , , ,삼진, ,,,1,0,0,0,0.279,조영훈,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
4, , , , , , , , , ,,,0,0,0,0,0.310,김종호,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
5,우안,좌2, ,유비, ,삼진, ,삼진, ,,,5,2,3,2,0.307,나성범,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
6,중2,삼진, ,중비, , ,4구, ,유땅,,,4,1,2,1,0.217,모창민,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
7,좌중홈,삼진, , ,우비, ,2유병, ,삼진,,,5,1,2,1,0.309,이호준,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
8,좌중안,우중안, , ,1땅, ,중안, ,중안,,,5,4,1,0,0.265,이종욱,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
9,유땅,삼진, , ,좌중안, ,우안, ,유땅,,,5,2,0,0,0.291,지석훈,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
10,삼진, ,유직, , ,3땅,3땅, , ,,,4,0,0,0,0.185,손시헌,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
11,3땅, ,중안, , ,우중2, ,우안, ,,,4,3,0,1,0.287,김태군,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,NC,KT,
0,우안, ,좌희비, ,삼진, ,3직, , ,,,3,1,1,0,0.269,이대형,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
1,3파, ,1실, ,우비, , ,1땅, ,,,4,0,1,1,0.253,하준호,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
2,삼진, ,중희비, ,좌비, , ,1비, ,,,3,0,1,0,0.360,마르테,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
3, , , , , , , , , ,,,0,0,0,0,0.182,문상철,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
4, ,유땅,중안, , ,삼진, ,3땅, ,,,4,1,0,0,0.386,댄블랙,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
5, ,삼진,중안, , ,3땅, , ,2땅,,,4,1,1,0,0.261,김상현,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
6, ,2땅,유땅, , ,우비, , ,3땅,,,4,0,0,0,0.303,장성우,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
7, , ,중안,투땅, , ,좌안, , ,,,3,2,0,1,0.249,박경수,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
8, , , , , , , , ,좌안,,,1,1,0,0,0.254,윤요섭,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
9, , ,우안,2땅, , ,삼진, ,좌안,,,4,2,0,1,0.255,김사연,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
10, , ,투안,투땅, , ,삼진, , ,,,3,1,0,1,0.259,박기혁,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
11, , , , , , , , ,1땅,,,1,0,0,0,0.189,심우준,구장 : 수원,"관중 : 3,101",2015.06.18(목),개시 : 18:30,경기시간 : 3:02,KT,NC,
0,삼진, ,1땅, , ,삼진, ,3땅,1땅,,,5,0,0,0,0.323,이명기,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
1,중안, , ,삼진, ,3안, ,2땅, ,,,4,2,0,1,0.237,박계현,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
2,사구, , ,삼진, ,좌비, ,유실, ,,,3,0,0,0,0.290,김강민,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
3, , , , , , , , , ,,,0,0,0,1,0.303,조동화,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
4,중비, , ,4구, ,중안, ,4구, ,,,2,1,0,3,0.281,브라운,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
5, , , , , , , , , ,,,0,0,0,0,0.250,박재상,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
6, ,우비, ,우중홈, ,좌홈, ,4구, ,,,3,2,5,2,0.301,이재원,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
7, ,3비, ,삼진, ,유비, ,좌중2, ,,,4,1,2,0,0.264,박정권,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
8, ,중비, , ,3땅, ,2비, ,삼진,,,4,0,0,0,0.246,나주환,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
9, , ,사구, ,유비, ,2비, ,중비,,,3,0,0,0,0.258,정상호,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
10, , ,3희번, ,유땅, , , , ,,,1,0,0,0,0.143,김연훈,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
11, , , , , , ,우비, ,좌안,,,2,1,0,0,0.214,박진만,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,SK,한화,
0,우3,1땅, , ,중비, ,3안,삼진, ,,,5,2,0,1,0.350,이용규,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
1,4구, ,좌비, ,1땅, ,우비, , ,,,3,0,0,0,0.248,강경학,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
2, , , , , , , ,삼진, ,,,1,0,0,0,0.171,신성현,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
3, , , , , , , , , ,,,0,0,0,0,0.235,한상훈,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
4,좌안, ,유땅, ,우2, ,4구, ,3땅,,,4,2,1,1,0.275,정근우,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
5,삼진, ,우2, ,우중안, ,사구, , ,,,3,2,1,0,0.331,김태균,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
6, , , , , , , , ,삼진,,,1,0,0,0,0.167,송주호,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
7,삼진, ,중비, ,우중안, ,3땅, ,우안,,,5,2,0,0,0.303,최진행,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
8,삼진, , ,좌중안,중비, ,포파, ,유비,,,5,1,0,0,0.306,김태완,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
9, ,우비, ,4구, ,삼진, ,유비, ,,,3,0,0,0,0.222,고동진,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
10, ,유땅, ,13병, ,1파, , , ,,,3,0,0,0,0.220,허도환,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
11, , , , , , , ,좌중2, ,,,1,1,0,0,0.261,이성열,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
12, , , , , , , , , ,,,0,0,0,0,0.147,정범모,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
13, ,우중안, ,우비, ,우비, ,32, ,,,4,2,0,0,0.223,주현상,구장 : 대전,"관중 : 6,629",2015.06.18(목),개시 : 18:30,경기시간 : 3:33,한화,SK,
0,삼진,3땅, , ,삼진, ,유땅, , ,,,4,0,0,0,0.269,정근우,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
1,우안, ,좌비, ,2비, ,2땅, , ,,,4,1,0,1,0.248,강경학,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
2,우안, ,중안, ,삼진, , ,삼진, ,,,4,2,0,1,0.269,이성열,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
3,좌홈, ,중비, , ,3땅, ,중비, ,,,4,1,3,1,0.329,김태균,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
4,중안, ,4구, , ,우안, ,4구, ,,,2,2,0,0,0.310,최진행,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
5,삼진, ,삼진, , , , , , ,,,2,0,0,0,0.289,김태완,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
6, , , , , ,1땅, , ,2땅,,,2,0,0,0,0.211,한상훈,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
7,투땅, , ,삼진, ,4구, , ,삼진,,,3,0,0,0,0.205,고동진,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
8, ,2비, ,삼진, ,1비, , , ,,,3,0,0,0,0.216,주현상,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
9, , , , , , , , ,삼진,,,1,0,0,0,0.167,신성현,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
10, ,우파, ,3땅, , , , , ,,,2,0,0,0,0.143,정범모,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
11, , , , , , ,삼진, , ,,,1,0,0,0,0.217,허도환,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,한화,NC,
0,중비, , ,삼진, ,좌비, ,삼진, ,,,4,0,0,0,0.305,박민우,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,NC,한화,
1,2땅, , ,포실, ,삼진, , , ,,,2,0,0,1,0.307,김종호,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,NC,한화,
2, , , , , , , ,삼진, ,,,1,0,0,0,0.310,김성욱,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,NC,한화,
3,삼진, , ,1땅, ,포파, , , ,,,3,0,0,0,0.303,나성범,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,NC,한화,
4, ,1땅, ,중안, , ,중안, , ,,,3,2,1,1,0.349,테임즈,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,NC,한화,
5, ,유땅, ,중홈, , ,삼진, , ,,,3,1,2,1,0.310,이호준,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,NC,한화,
6, ,2비, ,우비, , ,우비, , ,,,3,0,0,0,0.261,이종욱,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,NC,한화,
7, , ,삼진, ,유땅, ,2땅, , ,,,3,0,0,0,0.286,지석훈,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,NC,한화,
8, , ,2비, ,유땅, , ,2비, ,,,3,0,0,0,0.182,손시헌,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,NC,한화,
9, , ,삼진, ,3땅, , ,중홈, ,,,3,1,1,1,0.288,김태군,구장 : 마산,"관중 : 6,729",2015.06.19(금),개시 : 18:30,경기시간 : 2:57,NC,한화,
0,우홈, ,유땅, ,유비, , ,2땅,1땅,,,5,1,2,1,0.293,박용택,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
1,유땅, ,2직, , ,4구, ,4구,유땅,,,3,0,0,1,0.255,김용의,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
2,3땅, , ,3땅, ,투땅, , , ,,,3,0,0,0,0.318,정성훈,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
3, , , , , , , ,우홈, ,,,1,1,2,1,1.000,서상우,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
4,1비, , ,중비, ,삼진, ,좌중2, ,,,4,1,0,0,0.333,히메네스,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
5, ,유직, ,4구, ,2땅, ,2땅, ,,,3,0,0,0,0.252,오지환,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
6, ,좌비, ,중안, , ,삼진,1파, ,,,4,1,0,0,0.289,양석환,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
7, ,4구, ,3땅, , ,삼진, , ,,,2,0,0,0,0.200,문선재,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
8, , , , , , , , ,좌안,,,1,1,0,1,0.269,백창수,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
9, , ,유땅, ,삼진, ,좌안, ,4구,,,3,1,0,0,0.220,유강남,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
10, , ,4구, ,유땅, , , , ,,,1,0,0,0,0.257,황목치승,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
11, , , , , , ,삼진, ,2땅,,,2,0,0,0,0.244,이병규,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,LG,넥센,
0,1땅, ,유병, , ,우홈, ,좌중2, ,,,4,2,2,1,0.301,김하성,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
1,2안, , ,삼진, ,1땅, , , ,,,3,1,0,0,0.296,고종욱,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
2, , , , , , , ,삼진, ,,,1,0,0,0,0.500,홍성갑,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
3, , , , , , , , , ,,,0,0,0,0,0.190,유선정,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
4,우비, , ,2땅, ,1땅, , ,3땅,,,4,0,0,0,0.231,서건창,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
5,삼진, , ,삼진, , ,투땅, ,유땅,,,4,0,0,0,0.336,박병호,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
6, ,삼진, , ,중안, ,중안, ,좌비,,,4,2,0,0,0.383,유한준,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
7, ,2땅, , ,중안, ,유병, , ,,,3,1,0,0,0.344,김민성,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
8, ,1땅, , ,삼진, , ,4구, ,,,2,0,0,1,0.250,문우람,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
9, , ,삼진, ,유병, , , , ,,,2,0,0,0,0.251,박동원,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
10, , , , , , , ,우비, ,,,1,0,0,0,0.301,윤석민,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
11, , ,우안, , ,중비, , , ,,,2,1,0,0,0.253,김지수,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
12, , , , , , , ,삼진, ,,,1,0,0,0,0.234,박헌도,구장 : 목동,"관중 : 3,990",2015.06.19(금),개시 : 18:30,경기시간 : 3:18,넥센,LG,
0,3땅, ,삼진, , ,우비,삼진, ,우비,,,5,0,0,0,0.284,정훈,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
1,중비, , ,삼진, ,3안,좌2, ,우안,,,5,3,1,1,0.280,아두치,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
2,3땅, , ,3땅, ,4구,3땅, ,좌중안,,,4,1,0,1,0.321,황재균,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
3, ,3땅, ,유땅, ,삼진, ,1땅,4구,,,4,0,0,0,0.288,최준석,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
4, ,좌안, , ,3땅,1땅, ,중비,우비,,,5,1,0,0,0.337,강민호,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
5, ,좌중안, , ,중안, ,삼진, , ,,,3,2,0,0,0.538,손용석,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
6, , , , , , , ,우중안, ,,,1,1,0,0,0.182,김대륙,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
7, ,2유병, , ,4구, ,중안,좌안, ,,,3,2,0,1,0.302,김문호,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
8, , ,3땅, ,3땅, ,4구, , ,,,2,0,0,1,0.000,백민기,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
9, , , , , , , ,좌비, ,,,1,0,0,0,0.283,오승택,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
10, , , , , , , , , ,,,0,0,0,0,0.235,김주현,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
11, , ,좌비, ,우비, , , , ,,,2,0,0,0,0.244,문규현,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
12, , , , , , ,우안, ,3파,,,2,1,1,0,0.250,박종윤,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,롯데,두산,
0,우비, ,삼진, ,유비, ,2땅, , ,,,4,0,0,0,0.328,민병헌,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
1, , , , , , , , ,유땅,,,1,0,0,0,0.272,정진호,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
2,2땅, ,유땅, ,삼진, ,좌비, ,2비,,,5,0,0,0,0.286,정수빈,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
3,중안, ,중안, ,좌비, ,4구, ,중안,,,4,3,1,0,0.322,김현수,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
4,유땅, ,4구, , ,3직,중비, ,2비,,,4,0,0,0,0.214,로메로,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
5, ,중안,2땅, , ,4구, ,유땅, ,,,3,1,0,2,0.241,홍성흔,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
6, ,2땅, ,삼진, ,우안, ,중비, ,,,4,1,0,0,0.267,오재원,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
7, ,좌중2, ,사구, ,우안, ,유땅, ,,,3,2,1,0,0.333,허경민,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
8, ,1땅, ,좌안, ,좌희비, , , ,,,2,1,1,0,0.205,최재훈,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
9, , , , , , , , ,4구,,,0,0,0,1,0.246,최주환,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
10, ,중비, ,투유병, ,유땅, , ,중안,,,4,1,0,0,0.332,김재호,구장 : 잠실,"관중 : 13,263",2015.06.19(금),개시 : 18:31,경기시간 : 3:19,두산,롯데,
0,좌비, , ,유실,투땅, ,4구,유2병, ,,,4,0,0,1,0.309,박한이,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
1, , , , , , , , , ,,,0,0,0,0,0.174,박찬도,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
2,1파, , ,좌비, ,우2,삼진, ,우2,,,5,2,0,1,0.303,구자욱,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
3,삼진, , ,좌홈, ,4구, ,중안,우비,,,4,2,2,2,0.249,나바로,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
4, ,좌비, ,삼진, ,삼진, ,우안, ,,,4,1,0,0,0.310,최형우,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
5, , , , , , , , ,야선,,,1,0,1,1,0.285,박해민,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
6, ,3비, ,삼진, ,1유병, ,4구,삼진,,,4,0,0,1,0.303,이승엽,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
7, ,우비, , ,중비, ,유땅, , ,,,3,0,0,0,0.083,김정혁,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
8, , , , , , , ,좌중2, ,,,1,1,3,0,0.384,채태인,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
9, , , , , , , , ,1파,,,1,0,0,1,0.067,김재현,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
10, , ,삼진, ,좌안, ,삼진,투비, ,,,4,1,0,0,0.273,이영욱,구장 : 문학,"관중 : 4,205",2015.06.19(금),개시 : 18:30,경기시간 : 3:11,삼성,SK,
