,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
7, , , , , , , , ,우안,1,1,0,0,0.255,손차훈,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,SK,롯데,,,,,,
8, , ,우비, ,유땅, ,중비, ,유땅,4,0,0,0,0.217,최태원,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,SK,롯데,,,,,,
9, , ,우안, ,좌비, , , , ,2,1,0,0,0.163,강성우,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,SK,롯데,,,,,,
10, , , , , , , ,삼진, ,1,0,0,0,0.211,김경기,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,SK,롯데,,,,,,
11, , , , , , , , , ,0,0,0,0,0.000,정상호,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,SK,롯데,,,,,,
0,좌중2, ,우비, ,유2병, ,우중2, , ,4,2,0,1,0.283,김대익,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
1,2땅, ,삼진, , ,3직, , , ,3,0,0,0,0.239,박현승,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
2, , , , , , ,삼진, , ,1,0,0,0,0.321,조경환,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
3, , , , , , , , , ,0,0,0,0,0.258,조성환,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
4,좌2, ,3땅, , ,중비, ,3실, ,4,1,1,1,0.280,얀,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
5,삼진, , ,2땅, ,우안, ,2땅, ,4,1,0,1,0.315,호세,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
6, , , , , , , , , ,0,0,0,0,0.200,박종일,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
7,삼진, , ,중안, ,우안, ,2땅, ,4,2,1,0,0.269,김응국,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
8, ,삼진, ,2유병, ,유비, , , ,3,0,0,0,0.180,박정태,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
9, , , , , , , ,4구, ,0,0,0,0,0.083,신명철,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
10, ,3땅, , ,4구, ,중2,좌안, ,3,2,1,1,0.290,김민재,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
11, ,삼진, , ,포번, ,포희번, , ,2,0,0,0,0.308,이계성,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
12, , , , , , , ,4구, ,0,0,0,0,0.176,임재철,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
13, , ,유안, ,삼진, ,2땅,투땅, ,4,1,1,0,0.264,최기문,구장 : 마산,"관중 : 3,140",2001.05.10(목),개시 : 18:31,경기시간 : 2:51,롯데,SK,,,,,,
0,중비, ,좌비, ,중비, , ,좌안, ,4,1,0,0,0.294,강동우,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
1,유실, ,2땅, , , , , , ,2,0,0,0,0.264,박한이,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
2, , , , , ,3땅, ,3땅, ,2,0,0,0,0.369,김종훈,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
3,중안, , ,중비, ,삼진, , ,삼진,4,1,0,0,0.308,이승엽,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
4,유2병, , ,투땅, ,삼진, , ,포파,4,0,0,0,0.280,마해영,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
5, ,좌비, ,삼진, , ,삼진, ,1파,4,0,0,0,0.282,마르티네,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
6, ,3땅, , ,1실, ,4구, , ,2,0,0,0,0.310,진갑용,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
7, ,중비, , ,유직, ,투2병, , ,3,0,0,0,0.270,김한수,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
8, , ,우비, ,우비, , , , ,2,0,0,0,0.275,박정환,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
9, , , , , , , ,3직, ,1,0,0,0,0.000,남기헌,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
10, , , , , , , , , ,0,0,0,0,0.290,김승권,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
11, , ,우안, ,투안, , ,2땅, ,3,2,0,0,0.259,김수관,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,삼성,KIA,,,,,,
0,좌홈,우비, , ,중안,우안, , , ,4,3,1,2,0.292,정성훈,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,KIA,삼성,,,,,,
1,투비,삼진, , ,1파, , , , ,3,0,0,0,0.294,양현석,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,KIA,삼성,,,,,,
2, , , , , ,삼진, , , ,1,0,0,0,0.314,김경언,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,KIA,삼성,,,,,,
3,1안, ,2땅, ,좌중안, ,좌안, , ,4,3,0,1,0.270,장성호,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,KIA,삼성,,,,,,
4,중홈, ,3땅, ,좌안, ,삼진, , ,4,2,3,1,0.355,산토스,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,KIA,삼성,,,,,,
5,1파, ,중비, ,사구, ,삼진, , ,3,0,0,0,0.267,신동주,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,KIA,삼성,,,,,,
6,4구, , ,3안,삼진, , ,2땅, ,3,1,0,0,0.235,김창희,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,KIA,삼성,,,,,,
7,중비, , ,투희번,우비, , ,삼진, ,3,0,0,0,0.244,홍세완,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,KIA,삼성,,,,,,
8, ,중안, ,삼진, ,삼진, ,중비, ,4,1,0,0,0.343,김상훈,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,KIA,삼성,,,,,,
9, ,삼진, ,유비, ,투땅, , , ,3,0,0,0,0.125,김종국,구장 : 무등,"관중 : 6,318",2001.05.10(목),개시 : 18:30,경기시간 : 2:34,KIA,삼성,,,,,,
0,좌비,4구, , ,투안, ,4구, , ,2,1,0,0,0.305,김수연,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
1,유안,4구, , ,3땅, ,좌비, , ,3,1,0,1,0.318,조정권,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
2,우홈,삼진, , ,1땅, , ,2땅, ,4,1,2,1,0.311,데이비스,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
3,중안, ,중비, ,유땅, , ,삼진, ,4,1,0,1,0.277,송지만,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
4,4구, ,4구, , ,삼진, ,투땅, ,2,0,0,0,0.254,이영우,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
5, , , , , , , , , ,0,0,0,0,0.380,장종훈,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
6,4구, ,32병, , ,유땅, , ,중안,3,1,0,0,0.287,강석천,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
7,우희비, , ,투직, ,유땅, , ,1땅,3,0,1,0,0.222,허준,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
8,좌비, , ,유땅, , ,2땅, ,유땅,4,0,0,0,0.180,황우구,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
9, ,3땅, ,사구, , , , , ,1,0,0,0,0.188,강인권,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
10, , , , , , , , , ,0,0,0,0,0.276,신국환,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
11, , , , , , ,유땅, , ,1,0,0,0,0.074,조경택,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,한화,두산,,,,,,
0,1땅, ,4구,중비, , ,우비, ,포희번,3,0,0,1,0.246,김민호,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
1,좌안, ,3땅, ,우중안, ,좌안, ,고4,4,3,0,0,0.358,장원진,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
2,투2병, ,4구, ,우비, , ,중비,3직,4,0,0,0,0.269,김동주,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
3, ,중비,삼진, ,2땅, , ,좌2, ,4,1,0,0,0.222,니일,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
4, , , , , , , , ,3땅,1,0,0,0,0.138,이종민,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
5, ,4구, ,유땅,1땅, , ,4구, ,2,0,0,0,0.267,안경현,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
6, ,1파, ,중안, ,좌안, ,1파, ,4,2,0,1,0.284,홍성흔,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
7, ,우비, ,4구, ,유2병, ,4구, ,2,0,0,0,0.188,홍원기,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
8, , ,2땅,4구, ,삼진, , , ,2,0,0,0,0.286,전형도,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
9, , , , , , , , , ,0,0,0,0,0.286,전상렬,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
10, , , , , , , ,중비, ,1,0,0,0,0.300,심재학,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
11, , ,좌중안,중희비, , ,좌안, ,유실,3,2,1,0,0.299,정수근,구장 : 잠실,"관중 : 6,145",2001.05.10(목),개시 : 18:30,경기시간 : 3:24,두산,한화,,,,,,
0,유땅, ,3안,2땅, , ,우비, ,2땅,5,1,0,0,0.310,이병규,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
1,유땅, ,우안,우비, , ,4구, , ,3,1,0,0,0.241,유지현,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
2,4구, ,1땅, ,중비, ,1병, , ,3,0,1,0,0.291,양준혁,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
3,중비, ,고4, ,2땅, , ,삼진, ,3,0,0,0,0.286,로마이어,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
4, ,중안, , , , , , , ,1,1,0,0,0.284,김재현,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
5, , ,유땅, ,삼진, , ,4구, ,2,0,0,0,0.000,최길성,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
6, , , , , , , , , ,0,0,0,0,0.269,강민규,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
7, ,유땅, ,투번, ,좌비, ,삼진, ,4,0,0,0,0.238,서용빈,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
8, ,삼진, ,우2, ,삼진, , , ,3,1,0,1,0.158,김정민,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
9, , , , , , , , ,1땅,1,0,0,0,0.000,정현택,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
10, , ,좌2,우안, ,4구, , ,4구,2,2,0,1,0.342,권용관,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
11, , ,2땅,중안, ,좌비, , ,1파,4,1,1,0,0.342,손지환,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,LG,현대,,,,,,
0,유땅,1땅,중비, ,3땅, , ,2땅, ,5,0,0,0,0.293,전준호,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
1,좌비,사구, ,3땅, ,유땅, ,유땅, ,4,0,0,0,0.202,박종호,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
2,우안,4구, ,삼진, ,4구, ,4구, ,2,1,0,1,0.273,박재홍,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
3,4구,1땅, ,4구, ,2유병, ,중안, ,3,1,1,0,0.311,이숭용,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
4,삼진, ,중안,중비, , ,1파,중안, ,5,2,1,1,0.288,박경완,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
5, , , , , , , , , ,0,0,0,0,0.000,장광호,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
6, ,좌2,우안, ,3땅, ,삼진, , ,4,2,0,1,0.291,필립스,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
7, , , , , , , ,중비, ,1,0,0,0,0.417,전근표,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
8, ,좌2,좌안, ,좌안, ,우안, , ,4,4,2,2,0.232,심정수,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
9, ,좌안,중비, ,좌홈, ,중비, , ,4,2,3,1,0.263,퀸란,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
10, ,유땅,3땅, ,유땅, , ,좌안, ,4,1,0,1,0.311,박진만,구장 : 수원,"관중 : 1,707",2001.05.10(목),개시 : 18:30,경기시간 : 3:13,현대,LG,,,,,,
0,중안, ,4구, ,좌2, ,2땅, ,유땅,4,2,0,1,0.304,정수근,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,두산,SK,,,,,,
1,4구, ,좌안, ,투안, ,3땅, , ,3,2,0,0,0.364,장원진,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,두산,SK,,,,,,
2,2땅, ,4구, ,우중2, , ,1땅, ,3,1,1,0,0.317,최훈재,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,두산,SK,,,,,,
3,삼진, ,유병, ,유비, , ,삼진, ,4,0,0,0,0.194,니일,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,두산,SK,,,,,,
4,삼진, , ,삼진, ,우안, ,4구, ,3,1,0,0,0.301,심재학,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,두산,SK,,,,,,
5, ,중안, ,유땅, ,투희번, ,사구, ,2,1,0,0,0.273,안경현,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,두산,SK,,,,,,
6, ,유병, ,우비, ,4구, ,1비, ,3,0,0,0,0.276,홍성흔,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,두산,SK,,,,,,
7, , , , , , , , , ,0,0,0,0,0.000,이대현,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,두산,SK,,,,,,
8, ,유땅, , ,2비,3땅, , ,우비,4,0,0,0,0.176,홍원기,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,두산,SK,,,,,,
9, , ,삼진, ,삼진, ,유땅, ,우비,4,0,0,0,0.233,김민호,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,두산,SK,,,,,,
0,유땅, ,중비, ,삼진,우안, ,삼진, ,5,1,1,1,0.353,채종범,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,SK,두산,,,,,,
1,우안, ,4구, ,4구,좌안, ,3직, ,3,2,0,1,0.279,윤재국,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,SK,두산,,,,,,
2,2비, ,삼진, ,삼진,중안, ,유땅, ,5,1,1,0,0.316,브리또,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,SK,두산,,,,,,
3,좌비, , ,중2,4구,1땅, , , ,3,1,0,1,0.298,강혁,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,SK,두산,,,,,,
4, ,투땅, ,3희번,우안,삼진, , , ,3,1,1,0,0.212,안재만,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,SK,두산,,,,,,
5, ,좌안, ,2땅,삼진, ,삼진, , ,4,1,0,0,0.238,이진영,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,SK,두산,,,,,,
6, ,삼진, ,유땅, ,우비,사구, , ,3,0,0,0,0.195,김경기,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,SK,두산,,,,,,
7, , , , , , , , , ,0,0,0,0,0.000,박재상,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,SK,두산,,,,,,
8, , ,3땅,사구, ,좌2,4구, , ,2,1,0,1,0.224,최태원,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,SK,두산,,,,,,
9, , ,좌중2,2땅, ,우중2,유2병, , ,4,2,1,1,0.189,강성우,구장 : 인천,"관중 : 1,833",2001.05.11(금),개시 : 18:30,경기시간 : 3:20,SK,두산,,,,,,
0,2땅,1땅, ,삼진, ,삼진, ,1땅,4구,5,0,0,0,0.250,박한이,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
1,1땅, ,삼진,투땅, , ,삼진,4구,1파,5,0,0,0,0.348,김종훈,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
2,2땅, ,삼진, ,삼진, ,사구,4구, ,3,0,1,0,0.301,이승엽,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
3, ,유땅,중안, ,중안, ,삼진,삼진, ,5,2,0,1,0.286,마해영,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
4, ,좌홈,좌안, ,삼진, ,삼진, ,4구,4,2,1,3,0.289,마르티네,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
5, ,좌2,좌중안, ,중비, , ,2비,3땅,5,2,2,2,0.314,진갑용,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
6, ,유안,3땅, , ,삼진, ,좌2,3희번,4,2,0,1,0.278,김한수,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
7, ,우중2, ,삼진, ,1땅, ,우중3,중안,5,3,4,1,0.311,박정환,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
8, ,삼진, ,우안, ,4구, , , ,2,1,0,0,0.276,김수관,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
9, , , , , , , ,4구, ,0,0,0,0,0.294,강동우,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
10, , , , , , , , ,좌비,1,0,0,0,0.220,정경배,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,삼성,LG,,,,,,
0,좌비,고4, ,3땅, ,3땅, , ,삼진,4,0,0,0,0.300,이병규,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
1,4구,유직, , ,우안,유땅, , ,좌안,4,2,0,1,0.250,유지현,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
2,중비, ,삼진, ,중안, ,좌비, ,좌파,5,1,0,1,0.286,양준혁,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
3,유안, ,중비, ,3비, ,삼진, ,삼진,5,1,0,0,0.282,로마이어,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
4,중비, ,중안, ,유실, ,4구, , ,3,1,1,0,0.286,김재현,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
5, ,중안,사구, ,삼진, ,삼진, , ,3,1,0,1,0.341,권용관,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
6, ,포비,우비, , , , , , ,2,0,0,0,0.325,손지환,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
7, , , , ,좌중안, , , , ,1,1,1,0,0.247,서용빈,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
8, , , , , , , ,투비, ,1,0,0,0,0.135,이종열,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
9, ,삼진, ,좌비, , , , , ,2,0,0,0,0.143,김정민,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
10, , , , ,2땅, , , , ,1,0,0,0,0.000,정현택,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
11, , , , , , , ,투땅, ,1,0,0,0,0.301,조인성,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
12, ,중2, ,삼진, ,삼진, , , ,3,1,1,0,0.276,강민규,구장 : 잠실,"관중 : 14,255",2001.05.11(금),개시 : 18:30,경기시간 : 3:38,LG,삼성,,,,,,
