,0,1,2,3,4,5,6,7,8,9,10,11,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
11, , ,삼진, , ,삼진,3땅, , ,,,,3,0,0,0,0.294,김정민,구장 : 잠실,"관중 : 7,395",2009.05.02(토),개시 : 16:59,경기시간 : 3:50,LG,
12, ,삼진, ,포파, ,유땅, ,좌안, ,,,,4,1,0,1,0.231,권용관,구장 : 잠실,"관중 : 7,395",2009.05.02(토),개시 : 16:59,경기시간 : 3:50,LG,
0,좌안, ,우안,투땅, ,우비,중비, , ,,,,5,2,0,0,0.244,신명철,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
1,1파, ,삼진,중안, ,우중안, ,좌안, ,,,,5,3,2,1,0.267,강봉규,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
2,삼진, ,4구,1땅, ,우안, ,2유병, ,,,,4,1,1,1,0.286,최형우,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
3, , , , , , , , , ,,,,0,0,0,0,0.250,우동균,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
4,유땅, ,중안, ,삼진,좌안, ,4구, ,,,,4,2,1,0,0.333,진갑용,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
5, , , , , , , , , ,,,,0,0,0,0,0.111,김재걸,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
6, ,중안,삼진, ,1유병,3실, ,삼진, ,,,,5,1,0,0,0.313,김창희,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
7, ,우비,1파, ,4구, , , , ,,,,2,0,0,0,0.275,박진만,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
8, , , , , ,4구, , ,삼진,,,,1,0,1,0,0.240,박한이,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
9, ,4구, ,4구,삼진,2비, , ,좌비,,,,3,0,0,0,0.217,조동찬,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
10, ,삼진, ,4구, ,2땅,삼진, ,삼진,,,,4,0,0,1,0.210,채태인,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
11, ,삼진, ,투땅, ,우안,중비, , ,,,,4,1,0,2,0.255,김상수,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
12, , , , , , , , , ,,,,0,0,0,0,0.291,현재윤,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,삼성,SK
0,중비, ,유땅, ,삼진, ,2땅, ,유비,,,,5,0,0,0,0.413,정근우,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
1,우안, ,중비, , ,2땅, ,삼진,삼진,,,,5,1,0,0,0.299,박재상,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
2,유2병, ,삼진, , ,투직, ,중비, ,,,,4,0,0,0,0.259,김재현,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
3, ,삼진, ,유땅, ,2비, ,좌안, ,,,,4,1,0,1,0.321,이호준,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
4, ,중안, ,중비, , ,좌안,좌홈, ,,,,4,3,2,1,0.276,박재홍,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
5, ,우2, ,삼진, , ,4구,삼진, ,,,,3,1,0,0,0.273,박정권,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
6, ,4구, , ,중안, , , , ,,,,1,1,0,1,0.236,최정,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
7, , , , , , ,삼진, ,4구,,,,1,0,0,0,0.429,박정환,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
8, , , , , , , , , ,,,,0,0,0,1,0.300,모창민,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
9, ,1파, , ,우안, ,우비, , ,,,,3,1,0,0,0.275,나주환,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
10, , , , , , , , ,우중2,,,,1,1,1,0,0.294,안경현,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
11, ,3땅, , ,우희비, ,4구, , ,,,,1,0,1,0,0.243,박경완,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
12, , , , , , , , ,삼진,,,,1,0,0,0,0.353,정상호,구장 : 문학,"관중 : 8,563",2009.05.02(토),개시 : 17:00,경기시간 : 3:48,SK,삼성
0,2땅, ,삼진,유땅, ,중안, , ,중안,,,,5,2,1,1,0.333,이종욱,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
1,4구, ,좌홈, ,유비,중비, , ,4구,,,,3,1,1,1,0.280,임재철,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
2,중비, ,유땅, ,유땅, ,3땅, ,중비,,,,5,0,0,0,0.240,고영민,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
3,중비, , ,좌2,4구, ,우안, ,좌비,,,,4,2,0,1,0.422,김현수,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
4, , , , , , , , , ,,,,0,0,0,0,0.257,민병헌,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
5, ,중안, ,중안,중비, ,3직, ,중안,,,,5,3,1,1,0.413,최준석,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
6, , , , , , , , , ,,,,0,0,0,0,0.265,오재원,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
7, ,삼진, ,삼진, ,3땅,중비, ,좌비,,,,5,0,0,0,0.231,유재웅,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
8, ,유땅, ,4구, ,사구, ,우비, ,,,,2,0,0,2,0.262,손시헌,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
9, ,유땅, ,우희비, ,좌안, ,좌비, ,,,,3,1,1,0,0.172,최승환,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
10, , ,유땅,좌홈, ,중비, ,3안, ,,,,4,2,3,1,0.444,이원석,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,두산,롯데
0,삼진, ,우2, , ,우중3, ,중비, ,,,,4,2,1,1,0.342,이인구,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,롯데,두산
1,삼진, ,중비, , ,4구, ,좌파, ,,,,3,0,0,0,0.275,이승화,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,롯데,두산
2,좌비, , ,유비, ,좌중안, ,우파, ,,,,4,1,1,0,0.320,김주찬,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,롯데,두산
3, ,삼진, ,중비, ,삼진, , ,중비,,,,4,0,0,0,0.233,가르시아,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,롯데,두산
4, ,삼진, ,삼진, ,4구, , ,1파,,,,3,0,0,0,0.253,이대호,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,롯데,두산
5, ,중비, , ,삼진,삼진, , ,2땅,,,,4,0,0,0,0.230,강민호,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,롯데,두산
6, , ,우비, ,삼진, ,유땅, , ,,,,3,0,0,0,0.333,정보명,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,롯데,두산
7, , ,좌안, ,중비, ,삼진, , ,,,,3,1,0,1,0.244,김민성,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,롯데,두산
8, , ,1파, , ,삼진,유땅, , ,,,,3,0,0,0,0.206,박기혁,구장 : 사직,"관중 : 25,766",2009.05.02(토),개시 : 17:01,경기시간 : 3:02,롯데,두산
0,우비, ,2땅, , ,좌비,삼진, , ,,,,4,0,0,0,0.318,이종욱,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
1,좌비, ,삼진, , ,좌안,좌비, , ,,,,4,1,0,1,0.241,고영민,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
2,좌중안, , ,중비, ,좌안, ,유땅, ,,,,4,2,0,1,0.425,김현수,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
3,중비, , ,좌안, ,4구, ,우2, ,,,,3,2,0,0,0.356,김동주,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
4, ,4구, ,4구, ,좌안, , , ,,,,1,1,2,0,0.420,최준석,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
5, , , , , , , ,유비, ,,,,1,0,0,0,0.257,오재원,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
6, ,우비, ,우비, ,삼진, , , ,,,,3,0,0,0,0.188,유재웅,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
7, , , , , , , ,1직, ,,,,1,0,0,0,0.400,이원석,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
8, ,유땅, , ,중비,3땅, , ,2땅,,,,4,0,0,0,0.250,손시헌,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
9, ,좌비, , ,삼진, ,우중2, , ,,,,3,1,0,0,0.179,최승환,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
10, , , , , , , , , ,,,,0,0,0,0,0.257,민병헌,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
11, , , , , , , , ,3땅,,,,1,0,0,0,0.286,김진수,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
12, , ,중비, ,유땅, ,2땅, ,3파,,,,4,0,0,0,0.259,임재철,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,두산,롯데
0,삼진, ,1실, ,좌중안, ,중안, , ,,,,4,2,1,0,0.350,이인구,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,롯데,두산
1,4구, ,1땅, ,2땅, ,중희비, , ,,,,2,0,1,0,0.262,이승화,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,롯데,두산
2,4구, , ,우파, ,중안, ,투실, ,,,,3,1,0,1,0.321,김주찬,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,롯데,두산
3, ,삼진, ,1실, ,삼진, ,삼진, ,,,,4,0,0,0,0.223,가르시아,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,롯데,두산
4, ,우안, ,삼진, ,좌2, ,유땅, ,,,,4,2,1,1,0.263,이대호,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,롯데,두산
5, ,우안, , ,삼진,3땅, ,삼진, ,,,,4,1,0,0,0.231,강민호,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,롯데,두산
6, ,중희비, , ,투땅,삼진, , , ,,,,2,0,1,0,0.313,정보명,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,롯데,두산
7, , , , , , , , , ,,,,0,0,0,0,0.182,박남섭,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,롯데,두산
8, ,삼진, , ,좌중안, ,3실, , ,,,,3,1,0,2,0.250,김민성,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,롯데,두산
9, , ,삼진, ,좌안, ,투희번, , ,,,,2,1,0,0,0.215,박기혁,구장 : 사직,"관중 : 18,930",2009.05.03(일),개시 : 13:31,경기시간 : 3:16,롯데,두산
0,좌안,1비, ,우안,중비, ,삼진, ,우비,,,,6,2,0,2,0.278,강동우,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
1,우안,삼진, ,우중2,4구, , ,삼진, ,,,,4,2,1,2,0.302,연경흠,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
2,좌중2, ,유안,사구,삼진, , ,2땅, ,,,,4,2,1,2,0.314,디아즈,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
3,4구, ,우안,4구, ,삼진, ,3땅, ,,,,3,1,0,1,0.321,김태완,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
4,좌희비, ,4구, , , , , , ,,,,0,0,1,0,0.281,이범호,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
5, , , ,2실, ,삼진, , ,중안,,,,3,1,0,1,0.267,오선진,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
6,중안, ,삼진,중3, ,삼진, , , ,,,,4,2,4,1,0.462,이도형,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
7, , , , , , , , ,우안,,,,1,1,0,0,0.263,추승우,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
8,삼진, ,1직,우안, , ,유직, ,포땅,,,,5,1,1,0,0.391,이여상,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
9,1땅, , ,유땅/ 3땅, , ,중안, ,우안,,,,5,2,0,0,0.231,신경현,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
10, ,삼진, ,2땅,중비, ,삼진, ,삼진,,,,5,0,0,0,0.195,송광민,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,한화,KIA
0,1땅, , ,1땅, , , , , ,,,,2,0,0,0,0.318,김원섭,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
1, , , , ,3땅, ,4구, , ,,,,1,0,0,1,0.167,신종길,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
2, , , , , , , , ,우안,,,,1,1,0,0,0.216,이현곤,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
3,삼진, , ,우안, ,삼진, , , ,,,,3,1,0,0,0.258,안치홍,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
4, , , , , , ,우안, ,삼진,,,,2,1,2,1,0.250,박기남,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
5,3땅, , ,중안, ,3땅,4구, ,4구,,,,3,1,0,0,0.226,나지완,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
6, ,유땅, ,유병, ,삼진,스낫, ,삼진,,,,5,0,0,0,0.313,최희섭,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
7, ,삼진, , ,4구, ,유땅/ 삼진, , ,,,,3,0,0,1,0.306,김상현,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
8, ,2땅, , ,좌안, ,4구,유땅, ,,,,3,1,0,1,0.293,장성호,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
9, , ,우안, ,중안, ,삼진,삼진, ,,,,4,2,1,0,0.571,최용규,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
10, , ,2비, , , , , , ,,,,1,0,0,0,0.203,김상훈,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
11, , , , ,2땅, ,우중2,3땅, ,,,,3,1,1,1,0.125,차일목,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
12, , ,유병, ,유비, ,4구, ,삼진,,,,3,0,0,1,0.172,김선빈,구장 : 군산,"관중 : 11,000",2009.05.03(일),개시 : 17:00,경기시간 : 3:29,KIA,한화
0,중비, ,1땅, ,좌안, ,투땅,4구, ,,,,4,1,0,0,0.351,황재균,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,,LG
1,좌중2, , ,우안,투비, ,유땅,중비, ,,,,5,2,0,1,0.280,정수성,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,,LG
2,삼진, , ,좌비,4구, ,4구, ,삼진,,,,3,0,0,0,0.268,이택근,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,,LG
3,2비, , ,중홈,투땅, ,삼진, ,2땅,,,,5,1,2,1,0.286,브룸바,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,,LG
4, ,우비, ,좌중2,4구, , ,2안,2땅,,,,4,2,0,2,0.301,클락,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,,LG
5, ,삼진, ,4구,삼진, , , , ,,,,2,0,0,0,0.240,장영석,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,,LG
6, , , , , , , ,3희번, ,,,,0,0,0,0,0.194,이숭용,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,,LG
7, ,우비, ,3비, ,유비, ,중안, ,,,,4,1,1,0,0.305,강귀태,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,,LG
8, , ,삼진,중안, ,유땅, ,4구, ,,,,3,1,1,0,0.370,김민우,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,,LG
9, , ,3파,3땅, ,유비, ,삼진, ,,,,4,0,0,0,0.151,강정호,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,,LG
0,우안,2땅, ,삼진, , ,2땅,좌중2, ,,,,5,2,2,1,0.500,박용택,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
1,우안, ,우안, ,좌비, ,중비,중비, ,,,,5,2,0,1,0.282,이대형,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
2,우중안, ,삼진, ,중비, ,삼진, , ,,,,4,1,1,0,0.292,정성훈,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
3,삼진, ,우2, ,4구, , ,우중안, ,,,,3,2,1,1,0.408,페타지니,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
4, , , , , , , , , ,,,,0,0,0,1,0.250,박용근,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
5,4구, ,포파, ,우2, , ,좌안, ,,,,3,2,0,1,0.338,이진영,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
6,1비, ,좌2, ,좌비, , ,좌2, ,,,,4,2,2,0,0.304,최동수,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
7, , , , , , , , , ,,,,0,0,0,1,0.000,오태근,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
8, ,우비,우비, , ,좌비, ,4구, ,,,,3,0,0,1,0.000,김태완,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
9, ,유땅, ,3땅, ,우비, ,우희비, ,,,,3,0,1,0,0.250,김정민,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
10, ,좌안, ,우비, ,삼진, , , ,,,,3,1,0,0,0.235,권용관,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
11, , , , , , , ,삼진, ,,,,1,0,0,0,0.235,안치용,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
12, , , , , , , , , ,,,,0,0,0,0,0.183,박경수,구장 : 잠실,"관중 : 15,924",2009.05.03(일),개시 : 17:00,경기시간 : 3:56,LG,
0,유땅, ,투희번,유안, ,중안, ,1비, ,,,,4,2,0,0,0.267,신명철,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
1,좌홈, ,4구,우안, , ,좌중2, ,우비,,,,4,3,2,1,0.297,강봉규,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
2,삼진, ,좌2,유땅, , ,포희번, ,삼진,,,,4,1,1,0,0.241,박한이,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
3,2땅, ,삼진, ,좌중안, ,2비, , ,,,,4,1,0,0,0.328,진갑용,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
4, , , , , , , , ,삼진,,,,1,0,0,0,0.253,김상수,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
5, ,중안,4구, ,우비, ,유땅, , ,,,,3,1,0,0,0.292,최형우,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
6, ,좌비,삼진, ,3비, , , , ,,,,3,0,0,0,0.200,채태인,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
7, , , , , , , ,좌안, ,,,,1,1,0,0,0.327,김창희,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
8, , , , , , , , , ,,,,0,0,0,0,0.217,조동찬,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
9, , , , , , , , , ,,,,0,0,0,0,0.000,최원제,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
10, ,좌비, ,삼진,2실, , ,투땅, ,,,,4,0,0,0,0.236,우동균,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
11, ,우파, ,우안, ,삼진, ,3땅, ,,,,4,1,0,1,0.274,박진만,구장 : 문학,"관중 : 24,101",2009.05.03(일),개시 : 17:00,경기시간 : 3:20,삼성,SK
