,0,1,2,3,4,5,6,7,8,9,10,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,11
10, ,좌중2, ,삼진, ,유땅, ,우비, ,,,4,1,0,0,0.200,문규현,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,롯데,NC,
11, , , , , , , , ,삼진,,,1,0,0,0,0.000,오승택,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,롯데,NC,
12, ,사구, ,좌홈, ,삼진, ,우안,유땅,,,4,2,3,1,0.200,신본기,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,롯데,NC,
0,중비, ,2땅, ,좌직, ,중비, , ,,,4,0,0,0,0.143,김성욱,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
1,4구, ,삼진, ,3땅, ,투비, , ,,,3,0,0,0,0.167,모창민,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
2,삼진, , ,우안,투땅, ,삼진, , ,,,4,1,0,1,0.182,나성범,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
3,삼진, , ,삼진, ,4구, ,유실, ,,,3,0,0,1,0.250,스크럭스,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
4, ,4구, ,삼진, ,우비, ,유병, ,,,3,0,0,0,0.111,박석민,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
5, , , , , , , , , ,,,0,0,0,0,0.000,조평호,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
6, ,삼진, ,사구, ,우안, ,삼진, ,,,3,1,0,2,0.556,권희동,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
7, ,삼진, ,4구, ,삼진, , , ,,,2,0,0,0,0.100,지석훈,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
8, , , , , , , , ,2땅,,,1,0,0,0,0.000,이상호,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
9, ,우비, ,중안, ,우중3, , , ,,,3,2,4,0,0.455,손시헌,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
10, , , , , , , , ,1땅,,,1,0,0,0,0.000,도태훈,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
11, , ,2땅,3땅, ,3땅, , , ,,,3,0,0,0,0.200,김태군,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
12, , , , , , , , , ,,,0,0,0,0,0.000,박광열,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
13, , , , , , , , ,우비,,,1,0,0,0,0.000,윤병호,구장 : 마산,"관중 : 11,000",2017.04.02(일),개시 : 14:01,경기시간 : 3:31,NC,롯데,
0,유비, ,삼진, ,2땅,4구, ,포땅, ,투땅, ,5,0,0,0,0.000,하주석,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
1,유땅, ,4구, ,유안,좌비, ,1땅, , ,삼진,5,1,0,1,0.385,장민석,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
2,좌안, ,좌안, ,4구, ,사구, , , , ,2,2,0,1,0.625,송광민,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
3, , , , , , , , ,2비, ,좌홈,2,1,1,1,0.375,신성현,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
4,4구, ,중비, ,좌중2, ,중비, ,유실, , ,4,1,1,0,0.200,김태균,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
5, , , , , , , , , , ,사구,0,0,0,0,0.000,정근우,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
6,유땅, , ,4구,유땅, ,사구, , , , ,2,0,1,0,0.000,최진행,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
7, , , , , , , , ,투번, ,3땅,2,0,0,0,0.000,이동훈,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
8, ,삼진, ,3땅,좌비, ,포파, ,4구, ,2비,5,0,0,0,0.214,로사리오,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
9, ,우비, ,중안, ,좌중3,4구, ,삼진, , ,5,2,0,1,0.538,김원석,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산,삼진
10, ,삼진, ,2땅, ,우안,우비, , ,삼진, ,6,1,1,0,0.091,강경학,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산,3비
11, , , , , , , , , , , ,0,0,0,0,0.000,안영명,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
12, , , , , , , , , , , ,0,0,0,0,0.000,송신영,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
13, , ,2땅, , , , , , , , ,1,0,0,0,0.000,차일목,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
14, , , ,삼진, , , , , , , ,1,0,0,0,0.000,이양기,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산, 
15, , , , , ,삼진, ,우비, ,중비, ,4,0,0,0,0.167,조인성,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,한화,두산,유비
0,좌안, , ,유땅, ,3땅, ,3땅, ,삼진, ,6,2,1,0,0.231,민병헌,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화,우중안
1,좌비, , ,2땅, ,4구, ,1실, ,삼진, ,4,0,0,1,0.273,오재원,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
2,유병, , ,2땅, ,4구, ,좌홈, , ,좌홈,4,2,3,2,0.417,에반스,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
3, ,4구, , ,우중안,1땅, ,3파, , ,삼진,4,1,0,0,0.182,김재환,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
4, ,3병, , ,우비, ,유직, , , , ,3,0,0,0,0.091,양의지,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
5, , , , , , , , , , , ,0,0,0,0,0.000,박세혁,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
6, , , , , , , , ,삼진, , ,1,0,0,0,0.000,김인태,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
7, , , , , , , , , , ,투땅,1,0,0,0,0.000,최재훈,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
8, ,우비, , ,우비, ,우비, ,4구, , ,3,0,0,0,0.000,오재일,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
9, , , , , , , , , , , ,0,0,0,0,0.000,조수행,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
10, , , , , , , , , , ,삼진,1,0,0,0,0.000,국해성,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
11, , ,유땅, ,삼진, ,중비, ,유땅, , ,4,0,0,0,0.000,박건우,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
12, , , , , , , , , , , ,1,1,0,1,0.500,최주환,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화,좌안
13, , ,2땅, , , , , , , , ,1,0,0,0,0.375,허경민,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화, 
14, , , , , ,우안, ,삼진,3파, , ,3,1,0,0,0.250,류지혁,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화,투희번
15, , ,중비, , ,투땅, ,좌안, ,우비, ,4,1,0,1,0.200,김재호,구장 : 잠실,"관중 : 22,457",2017.04.02(일),개시 : 14:01,경기시간 : 4:26,두산,한화,고4
0,4구, ,4구, ,좌직,중비, ,2땅,유땅,,,4,0,0,0,0.000,전민수,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
1,삼진, ,중비, ,유비, , , , ,,,3,0,0,0,0.182,하준호,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
2, , , , , ,우안, , , ,,,1,1,1,0,1.000,오정복,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
3, , , , , , , ,삼진, ,,,1,0,0,0,0.000,홍현빈,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
4,유땅, ,유땅, ,중안,우비, , , ,,,4,1,0,1,0.250,유한준,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
5, , , , , , , ,우안, ,,,1,1,0,0,0.222,이대형,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
6,2땅, , ,4구,4구, ,우홈,삼진, ,,,3,1,1,2,0.222,모넬,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
7, ,우비, ,유실,4구, ,좌안, ,유땅,,,4,1,0,2,0.182,박경수,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
8, , , , , , , , , ,,,0,0,0,0,0.000,김연훈,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
9, ,삼진, ,좌홈,4구, ,우비, ,우안,,,4,2,3,2,0.500,장성우,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
10, ,4구, ,중비,삼진, ,우안, , ,,,3,1,0,0,0.222,이진영,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
11, , , , , , , , ,중안,,,1,1,0,0,1.000,정현,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
12, ,우비, ,3땅, ,유땅,중희비, , ,,,3,0,1,0,0.300,박기혁,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
13, , , , , , , , ,삼진,,,1,0,0,0,0.000,김사연,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
14, , ,중직,중비, ,우중2,2비, ,우안,,,5,2,1,1,0.250,심우준,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,KT,SK,
0,우비, ,32병, , ,32병, , , ,,,3,0,0,0,0.273,김강민,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
1, , , , , , , , ,중비,,,1,0,0,0,0.000,정진기,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
2,포파, , ,좌비, , ,삼진, , ,,,3,0,0,0,0.143,워스,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
3,삼진, , ,1땅, , ,유땅, , ,,,3,0,0,0,0.100,최정,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
4, ,좌홈, ,1파, , ,유땅, , ,,,3,1,1,1,0.091,정의윤,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
5, ,2비, , ,좌비, , ,삼진, ,,,3,0,0,0,0.182,김동엽,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
6, ,삼진, , ,3땅, , , , ,,,2,0,0,0,0.333,이재원,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
7, , , , , , , ,좌비, ,,,1,0,0,0,0.000,김민식,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
8, ,좌비, , ,우비, , , , ,,,2,0,0,0,0.250,나주환,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
9, , , , , , , ,2땅, ,,,1,0,0,0,0.000,박정권,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
10, , ,3땅, , ,1비, , , ,,,2,0,0,0,0.250,김성현,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
11, , , , , , , , ,3땅,,,1,0,0,0,0.000,조용호,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
12, , ,좌안, , ,투안, , ,2땅,,,3,2,0,0,0.333,박승욱,구장 : 문학,"관중 : 10,186",2017.04.02(일),개시 : 14:01,경기시간 : 2:54,SK,KT,
0,삼진, ,삼진, ,2땅,1땅, ,삼진, ,,,5,0,0,0,0.125,버나디나,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
1, , , , , , , , , ,,,0,0,0,0,0.000,김광수,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
2,2땅, ,중안, ,1땅, ,1땅, , ,,,4,1,0,0,0.333,노수광,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
3, , , , , , , , ,삼진,,,1,0,0,0,0.500,한승택,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
4,삼진, ,3땅, ,우비, , , , ,,,3,0,0,0,0.182,김주찬,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
5, , , , , , ,유직, ,삼진,,,2,0,0,0,0.000,이인행,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
6, ,좌비, ,좌홈, , , , , ,,,2,1,1,1,0.333,최형우,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
7, , , , , ,우2,중안, ,삼진,,,3,2,0,1,0.750,신종길,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
8, ,좌중안, ,4구, , , , , ,,,1,1,0,0,0.714,나지완,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
9, , , , , ,삼진,삼진, , ,,,2,0,0,0,0.000,최원준,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
10, ,4구, ,삼진, ,우중2, ,1땅, ,,,3,1,1,1,0.333,서동욱,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
11, , , , , , , , , ,,,0,0,0,0,0.000,이호신,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
12, ,3땅, ,좌2, ,중비, ,좌안, ,,,4,2,0,0,0.231,김주형,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
13, ,중비, ,삼진, ,좌안, ,유안, ,,,4,2,0,0,0.250,이홍구,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
14, , ,2땅,우직, ,2실, , , ,,,3,0,0,0,0.200,김선빈,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
15, , , , , , , ,삼진, ,,,1,0,0,0,0.000,최병연,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,KIA,삼성,
0,2땅,유땅, ,1우2,4구,유실, , , ,,,4,1,2,2,0.182,박해민,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
1, , , , , , , ,삼진, ,,,1,0,0,0,0.000,이영욱,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
2,투땅,1땅, ,4구,좌안,1땅, , , ,,,4,1,0,2,0.364,강한울,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
3, , , , , , , ,유실, ,,,1,0,0,0,0.000,정병곤,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
4,4구, ,우안,우안,우안,중비, , , ,,,4,3,2,2,0.417,구자욱,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
5, , , , , , , ,1파, ,,,1,0,0,0,0.000,우동균,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
6,중비, ,우파,좌안,삼진, ,사구, , ,,,4,1,1,1,0.182,러프,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
7, , , , , , , , , ,,,0,0,0,0,0.333,조동찬,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
8, ,우홈,좌비,좌희비,우안, ,1파, , ,,,4,2,4,1,0.333,이승엽,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
9, ,4구,삼진,좌안,사구, , , , ,,,2,1,0,2,0.222,이원석,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
10, , , , , , ,삼진, , ,,,1,0,0,0,0.333,최영진,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
11, ,유안, ,우안/ 중3,유2병, ,삼진, , ,,,5,3,2,2,0.364,이지영,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
12, , , , , , , , , ,,,0,0,0,0,1.000,최경철,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
13, ,유땅, ,투희번/ 좌안, ,좌안, ,3땅, ,,,4,2,1,1,0.429,백상원,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
14, ,우홈, ,유안/ 투직, ,삼진, ,좌중2, ,,,5,3,3,3,0.364,김헌곤,구장 : 대구,"관중 : 14,406",2017.04.02(일),개시 : 13:59,경기시간 : 3:26,삼성,KIA,
0,1땅, ,삼진, , ,2땅, , , ,,,3,0,0,0,0.143,김용의,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
1, , , , , , ,4구, ,우안,,,1,1,0,1,0.333,임훈,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
2,3비, ,중안, , ,4구,2안, , ,,,3,2,1,0,0.300,오지환,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
3, , , , , , , , ,삼진,,,1,0,0,0,0.286,정성훈,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
4,좌비, ,삼진, , ,우비,2땅, ,2땅,,,5,0,0,0,0.214,박용택,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
5, ,삼진, ,3파, , ,좌2,1파,4구,,,4,1,0,1,0.182,히메네스,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
6, , , , , , , , , ,,,0,0,0,0,0.000,황목치승,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
7, ,좌안, ,유비, , ,삼진,우중안,삼진,,,5,2,0,2,0.250,채은성,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
8, ,우홈, ,중비, , , , , ,,,2,1,2,1,0.333,서상우,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
9, , , , , , ,4구,우비, ,,,1,0,0,1,0.000,양석환,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
10, ,3땅, , ,2땅, , , , ,,,2,0,0,0,0.500,이천웅,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
11, , , , , , ,삼진,우2, ,,,2,1,1,1,0.300,이형종,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
12, ,3땅, , ,포파, ,4구,중안, ,,,3,1,1,1,0.200,유강남,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
13, , ,3땅, ,삼진, ,중안, , ,,,3,1,2,1,0.375,손주인,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
14, , , , , , , ,삼진, ,,,1,0,0,0,0.000,최재원,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,LG,넥센,
0,2땅, , ,투땅, ,4구, , , ,,,2,0,0,0,0.000,서건창,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,넥센,LG,
1, , , , , , , , ,4구,,,0,0,0,1,1.000,허정협,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,넥센,LG,
2,유땅, , ,좌비, ,4구, , ,좌중2,,,3,1,0,0,0.400,김하성,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,넥센,LG,
3,좌비, , ,중비, ,삼진, , ,삼진,,,4,0,0,0,0.167,채태인,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,넥센,LG,
4, ,3땅, , ,좌중안, ,중비, ,투땅,,,4,1,0,1,0.333,윤석민,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,넥센,LG,
5, ,1땅, , ,중비, ,삼진, , ,,,3,0,0,0,0.200,대니돈,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,넥센,LG,
6, , , , , , , , ,4구,,,0,0,0,0,0.000,김태완,구장 : 고척,"관중 : 9,130",2017.04.02(일),개시 : 14:00,경기시간 : 3:07,넥센,LG,
