,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11,12
5, ,삼진, ,포파, ,좌안, ,2비, ,,4,1,0,1,0.293,이호준,구장 : 문학,"관중 : 5,120",2002.08.20(화),개시 : 18:30,경기시간 : 4:01,SK,LG,,,
6, ,사구, ,좌안, ,투희번, ,중비, ,,2,1,0,1,0.301,채종범,구장 : 문학,"관중 : 5,120",2002.08.20(화),개시 : 18:30,경기시간 : 4:01,SK,LG,,,
7, ,유땅, ,삼진, ,우안, ,중안, ,,4,2,0,1,0.257,조원우,구장 : 문학,"관중 : 5,120",2002.08.20(화),개시 : 18:30,경기시간 : 4:01,SK,LG,,,
8, ,4구, ,4구, , , , , ,,0,0,0,0,0.259,최태원,구장 : 문학,"관중 : 5,120",2002.08.20(화),개시 : 18:30,경기시간 : 4:01,SK,LG,,,
9, , , , , , , , , ,,0,0,0,0,0.225,송재익,구장 : 문학,"관중 : 5,120",2002.08.20(화),개시 : 18:30,경기시간 : 4:01,SK,LG,,,
10, , , , , ,우안, ,중비, ,,2,1,1,0,0.119,정경배,구장 : 문학,"관중 : 5,120",2002.08.20(화),개시 : 18:30,경기시간 : 4:01,SK,LG,,,
11, , , , , , , , , ,,0,0,0,0,0.236,강성우,구장 : 문학,"관중 : 5,120",2002.08.20(화),개시 : 18:30,경기시간 : 4:01,SK,LG,,,
12, ,우안, , , , , , , ,,1,1,2,0,0.333,강혁,구장 : 문학,"관중 : 5,120",2002.08.20(화),개시 : 18:30,경기시간 : 4:01,SK,LG,,,
13, , , , ,중홈,3땅, , ,삼진,,3,1,1,1,0.265,김동수,구장 : 문학,"관중 : 5,120",2002.08.20(화),개시 : 18:30,경기시간 : 4:01,SK,LG,,,
0,3비, ,유비, ,우안,삼진, , ,삼진,,5,1,1,1,0.349,이영우,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
1, , , , , , , , , ,,0,0,0,0,0.000,조효상,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
2,삼진, ,삼진, ,우안, , , , ,,3,1,0,0,0.183,김종석,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
3, , , , , , ,2땅, , ,,1,0,0,0,0.190,김수연,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
4, , , , , , , , ,좌2,,1,1,1,0,0.304,강석천,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
5,1파, ,4구, ,우안, ,삼진, ,중비,,4,1,1,0,0.288,송지만,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
6, ,2땅,2땅, ,포파, ,삼진, , ,,4,0,0,0,0.285,데이비스,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
7, ,중홈, ,3땅,중비, , ,우안, ,,4,2,1,1,0.241,김태균,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
8, , , , , , , , , ,,0,0,0,0,0.259,황우구,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
9, ,중안, ,우비, ,우안, ,유2병, ,,4,2,0,1,0.264,이도형,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
10, , , , , , , , , ,,0,0,0,0,0.187,조경택,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
11, ,삼진, ,유땅, ,좌2, ,삼진, ,,4,1,0,0,0.238,장종훈,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
12, ,삼진, , ,중비,유땅, , ,투땅,,4,0,1,0,0.233,임수민,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
13, , ,4구, ,좌중3,삼진, , ,중안,,3,2,0,2,0.224,이범호,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,한화,롯데,,,
0,삼진, ,중안, , ,좌비, ,좌비, ,,4,1,0,0,0.282,김대익,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
1,1땅, ,삼진, , , , , , ,,2,0,0,0,0.256,이우민,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
2, , , , , ,2땅, , ,삼진,,2,0,0,0,0.190,이계성,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
3,2땅, , ,유비, ,3땅, , ,중안,,4,1,0,1,0.303,박현승,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
4, ,유땅, ,4구, , ,2땅, ,우안,,3,1,0,0,0.260,김응국,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
5, ,좌비, ,1땅, , ,우2, ,4구,,3,1,0,0,0.286,허문회,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
6, ,4구, ,삼진, , ,1땅, , ,,2,0,0,0,0.263,최기문,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
7, , , , , , , , ,4구,,0,0,1,0,0.211,허일상,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
8, ,포파, , ,중비, , , , ,,2,0,0,0,0.208,김주찬,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
9, , , , , , ,삼진, , ,,1,0,0,0,0.195,박정태,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
10, , , , , , , , ,삼진,,1,0,0,0,0.264,엄정대,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
11, , ,3땅, ,삼진, , , , ,,2,0,0,0,0.234,이동욱,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
12, , , , , , , ,삼진,삼진,,2,0,0,0,0.083,박준서,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
13, , ,중비, ,삼진, , , , ,,2,0,0,0,0.211,김태균,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
14, , , , , , , ,삼진, ,,1,0,0,0,0.254,박기혁,구장 : 사직,관중 : 658,2002.08.20(화),개시 : 18:30,경기시간 : 2:48,롯데,한화,,,
0,1실, ,좌안, ,우안, ,2병, ,유안,,5,3,1,1,0.353,이영우,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
1,삼진, ,투땅, ,유안, ,중비, ,1땅,,5,1,0,1,0.184,김종석,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
2,삼진, , ,유땅,좌안, , ,좌비,우2,,5,2,3,0,0.290,송지만,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
3, , , , , , , , , ,,0,0,0,0,0.000,조효상,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
4, ,중비, ,2땅,좌2, , ,4구,2땅,,4,1,1,1,0.241,김태균,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
5, ,삼진, ,1땅,유땅, , ,투땅, ,,4,0,0,0,0.281,데이비스,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
6, ,중안, , ,2땅,투직, ,좌안, ,,4,2,1,0,0.267,이도형,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
7, , , , , , , , , ,,0,0,0,0,0.187,조경택,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
8, ,삼진, , ,3실,좌비, ,좌비, ,,4,0,0,1,0.233,장종훈,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
9, , ,3땅, ,중안,중비, , ,좌비,,4,1,0,1,0.225,이범호,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
10, , ,3파, , , , , , ,,1,0,0,0,0.232,임수민,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
11, , , , ,삼진, , , , ,,1,0,0,0,0.302,강석천,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
12, , , , , , ,중안, , ,,1,1,0,0,0.209,허준,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
13, , , , , , , , , ,,0,0,0,0,0.190,김수연,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
14, , , , , , , , ,우안,,1,1,0,1,0.271,황우구,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,한화,롯데,,,
0,유비, ,2땅, ,삼진, ,4구, , ,,3,0,0,0,0.299,박현승,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
1,4구, ,2땅, ,3땅, ,삼진, , ,,3,0,0,0,0.278,김대익,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
2,2유병, , ,우안, ,좌안, ,2비, ,,4,2,0,0,0.292,허문회,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
3, ,4구, ,1땅, ,2땅, ,투안, ,,3,1,0,1,0.261,김응국,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
4, ,좌안, ,4구, ,우비, ,2땅, ,,3,1,1,0,0.264,최기문,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
5, , , , , , , , , ,,0,0,0,0,0.211,허일상,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
6, ,1땅, ,3파, , , , , ,,2,0,0,0,0.185,이계성,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
7, , , , , ,4구, , , ,,0,0,0,0,0.195,박정태,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
8, , , , , , , ,삼진, ,,1,0,0,0,0.250,이우민,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
9, ,삼진, , ,2안,3파, , , ,,3,1,0,0,0.133,박준서,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
10, , , , , , , , ,우비,,1,0,0,0,0.191,신명철,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
11, ,삼진, , ,2땅, ,좌비, ,우비,,4,0,0,0,0.204,김주찬,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
12, , ,투땅, ,4구, ,우비, ,삼진,,3,0,0,0,0.242,박기혁,구장 : 사직,관중 : 612,2002.08.21(수),개시 : 18:29,경기시간 : 3:09,롯데,한화,,,
0,유땅,좌홈, , ,3안, ,포3병, , ,,4,2,2,1,0.311,이종범,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
1,중2,삼진, , ,유땅, ,3땅, , ,,4,1,0,0,0.273,김종국,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
2,중안, ,유땅, ,1땅, , ,유땅, ,,4,1,0,0,0.349,장성호,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
3,삼진, ,중안, , ,삼진, ,삼진, ,,4,1,0,0,0.304,펨버튼,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
4,투땅, ,2땅, , ,포번, ,삼진, ,,4,0,0,0,0.279,김경언,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
5, ,좌중안,2땅, , ,유비, , , ,,3,1,0,0,0.240,홍세완,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
6, , , , , , , , ,좌비,,1,0,0,0,0.208,장정석,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
7, ,유2병, ,삼진, , ,4구, , ,,2,0,0,1,0.227,김창희,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
8, , , , , , , , ,2땅,,1,0,0,0,0.223,장일현,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
9, ,좌중안, ,좌비, , ,우중2, ,삼진,,4,2,1,1,0.233,김상훈,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
10, ,32, ,투땅, , ,4구, , ,,2,1,1,1,0.293,정성훈,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,KIA,삼성,,,
0,2땅, ,좌안, ,2땅, ,삼진,유직, ,,5,1,0,1,0.280,강동우,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
1,우비, ,유비, ,3비, , , , ,,3,0,0,0,0.277,박한이,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
2, , , , , , ,사구, , ,,0,0,0,0,0.250,김승관,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
3, , , , , , , ,유비, ,,1,0,0,1,0.105,임재철,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
4,좌비, ,우홈, ,고4, ,우안,우홈, ,,4,3,3,3,0.334,이승엽,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
5, ,4구,유땅, ,우비, ,좌안,우2, ,,4,2,1,1,0.310,마해영,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
6, ,좌비, ,좌2, ,2비,좌안,삼진, ,,5,2,1,1,0.276,브리또,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
7, ,삼진, ,2직, ,1파,우중안, , ,,4,1,1,0,0.292,김한수,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
8, ,중안, ,1파, ,우안, , , ,,3,2,0,0,0.264,양준혁,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
9, , , , , , ,4구, , ,,0,0,0,0,0.265,김종훈,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
10, ,우비, ,우비, ,좌비,사구, , ,,3,0,1,0,0.282,진갑용,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
11, , ,중비, ,중안, ,3땅/ 중비, , ,,4,1,0,0,0.245,박정환,구장 : 시민,"관중 : 5,746",2002.08.21(수),개시 : 18:30,경기시간 : 3:02,삼성,KIA,,,
0,유땅, ,좌안, ,포파, , , , ,,3,1,1,0,0.303,전준호,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
1, , , , , , ,좌비, , ,,1,0,0,0,0.300,최익성,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
2,삼진, ,중비, , ,유땅, ,사구, ,,3,0,0,0,0.241,박종호,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
3,삼진, ,유땅, , ,우비, ,우비, ,,4,0,0,0,0.301,박재홍,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
4, ,중비, ,중안, ,중비, ,2유병, ,,4,1,0,0,0.323,이숭용,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
5, ,좌비, ,3땅, , ,유땅, ,중비,,4,0,0,0,0.318,심정수,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
6, ,삼진, ,2직, , ,4구, ,4구,,2,0,0,1,0.310,프랭클린,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
7, , ,3안, ,삼진, ,4구, ,삼진,,3,1,0,1,0.267,폴,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
8, , ,중비, ,중비, ,중안, ,중비,,4,1,1,0,0.213,박경완,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
9, , ,3실, ,4구, ,우파, , ,,2,0,0,0,0.224,박진만,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
0,삼진, ,3땅, ,유비, , , , ,,3,0,0,0,0.280,강봉규,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
1, , , , , ,좌비, , , ,,1,0,0,0,0.311,최경환,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
2,2땅, , ,4구,삼진, ,우안, , ,,3,1,0,1,0.249,정수근,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
3,3안, , ,투희번, ,좌중3,우비, , ,,3,2,0,1,0.285,안경현,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
4,3땅, , ,좌안, ,4구, , , ,,2,1,1,0,0.343,김동주,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
5, , , , , , ,삼진, , ,,1,0,0,0,0.157,김민호,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
6, ,좌비, ,삼진, ,좌안,1파, , ,,4,1,1,1,0.299,홍성흔,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
7, ,2땅, ,1땅, ,투땅, ,우비, ,,4,0,0,1,0.261,심재학,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
8, ,2땅, , ,유안,포파, ,중안, ,,4,2,0,0,0.279,장원진,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
9, , ,2땅, ,삼진,좌2, ,유안, ,,4,2,1,1,0.148,홍원기,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
10, , ,2땅, ,좌안,3실, ,2유병, ,,4,1,0,0,0.253,전상렬,구장 : 잠실,"관중 : 4,628",2002.08.21(수),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
0,삼진, ,4구, ,4구, , ,유땅, ,,2,0,0,0,0.282,유지현,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
1,좌비, ,좌비, ,1땅, , ,우안, ,,4,1,0,0,0.285,이종열,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
2,삼진, , ,3비, ,좌안, ,3직, ,,4,1,0,0,0.264,최동수,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
3, ,4구, ,좌안, ,삼진, , ,삼진,,3,1,0,0,0.274,마르티네,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
4, ,유2병, ,우비, ,1유병, , , ,,3,0,0,0,0.300,박용택,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
5, , , , , , , , ,삼진,,1,0,0,0,0.209,박연수,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
6, ,좌중2, , ,3실, ,삼진, , ,,3,1,0,1,0.247,조인성,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
7, , , , , , , , , ,,0,0,0,0,0.242,장재중,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
8, , , , , , , , ,삼진,,1,0,0,0,0.200,김현민,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
9, ,삼진, , ,포파, , , , ,,2,0,0,0,0.209,손지환,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
10, , , , , , ,삼진, , ,,1,0,0,0,0.337,김재현,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
11, , ,좌안, ,4구, ,중비, , ,,2,1,0,0,0.267,최만호,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
12, , ,투희번, ,2땅, , , , ,,1,0,0,0,0.225,권용관,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
13, , , , , , , ,2땅, ,,1,0,0,0,0.283,이병규,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
14, , , , , , , , , ,,0,0,0,0,0.154,김우석,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,LG,SK,,,
0,삼진, ,좌중2, , ,1땅,중비, , ,,4,1,0,0,0.313,이진영,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,SK,LG,,,
1,유비, ,4구, , ,삼진,4구, , ,,2,0,0,0,0.274,김민재,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,SK,LG,,,
2,좌비, ,2비, , ,4구, , , ,,2,0,0,1,0.229,김기태,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,SK,LG,,,
3, , , , , , ,4구, , ,,0,0,0,0,0.293,이호준,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,SK,LG,,,
4, ,우비, ,3비, ,4구,삼진, , ,,3,0,0,1,0.278,페르난데,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,SK,LG,,,
5, , , , , , , , , ,,0,0,0,0,0.225,송재익,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,SK,LG,,,
6, ,3파, ,4구, ,4구, ,좌중안, ,,2,1,0,2,0.302,채종범,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,SK,LG,,,
7, ,1땅, ,투병, , , , , ,,2,0,0,0,0.286,강혁,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,SK,LG,,,
8, , , , , ,우홈, ,4구, ,,1,1,4,2,0.294,잉글린,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,SK,LG,,,
9, , ,좌중홈, ,삼진,중안, ,1희번, ,,3,2,1,1,0.263,조원우,구장 : 문학,"관중 : 5,155",2002.08.21(수),개시 : 18:30,경기시간 : 3:15,SK,LG,,,
