,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11
6, ,유땅, ,삼진, , , , , ,,2,0,0,0,0.250,박정환,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,삼성,KIA,,
7, , , , , ,1비, ,삼진, ,,2,0,0,0,0.308,조영훈,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,삼성,KIA,,
8, , ,좌2, ,사구,2땅, , , ,,2,1,0,2,0.091,조동찬,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,삼성,KIA,,
9, , , , , , , , ,유비,,1,0,0,0,0.200,박종호,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,삼성,KIA,,
10, , ,투희실, ,좌중홈,포파, , , ,,2,1,2,1,0.423,김창희,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,삼성,KIA,,
11, , , , , , , , ,중비,,1,0,0,0,0.000,이태호,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,삼성,KIA,,
0,삼진, ,우비, ,중비,3실, ,좌비, ,,5,0,0,0,0.194,이용규,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
1,3땅, , ,우비,유땅,4구, , , ,,3,0,0,0,0.188,손지환,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
2, , , , , , , , , ,,0,0,0,0,0.100,김종국,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
3,투땅, , ,유비, ,2땅/ 2땅, , , ,,4,0,0,0,0.179,장성호,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
4, ,중홈, ,4구, ,4구,삼진, , ,,2,1,1,2,0.227,서튼,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
5, , , , , , , , , ,,0,0,0,0,0.000,김원섭,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
6, ,유땅, ,중비, ,좌2,삼진, , ,,4,1,1,1,0.321,이재주,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
7, ,중비, , ,중안,좌2,유땅, , ,,4,2,1,2,0.333,이현곤,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
8, ,유땅, , ,우중안,중홈, ,좌중홈, ,,4,3,3,2,0.304,홍세완,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
9, , ,3땅, ,좌안,중비, ,중비, ,,4,1,1,0,0.286,김상훈,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
10, , , , , , , , , ,,0,0,0,0,0.000,차일목,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
11, , ,2땅, ,4구,중안, ,3땅, ,,3,1,0,0,0.207,이종범,구장 : 무등,"관중 : 5,899",2007.04.14(토),개시 : 16:59,경기시간 : 3:14,KIA,삼성,,
0,사구,3직, , ,좌비,4구, ,우안, ,,3,1,0,2,0.167,김강민,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
1,중비, ,4구, ,4구,3실, ,삼진, ,,3,0,0,1,0.261,박재상,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
2,4구, ,중비, ,좌안,우안, ,우중안, ,,4,3,2,1,0.300,김재현,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
3,삼진, ,우비, ,좌2,1파, ,3땅, ,,5,1,1,1,0.130,박경완,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
4,3땅, ,3땅, ,좌안, ,중안, ,우비,,5,2,1,1,0.367,정근우,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
5, ,2땅, ,중홈,우안, ,2유병, ,좌비,,5,2,2,1,0.357,박정권,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
6, ,삼진, ,2땅, , , , , ,,2,0,0,0,0.194,박재홍,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
7, , , , ,3파, , , , ,,1,0,0,0,0.200,김재구,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
8, , , , , , ,좌안, ,삼진,,2,1,0,0,0.313,조동화,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
9, ,좌중홈, ,삼진,우비, , ,삼진, ,,4,1,1,1,0.290,최정,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
10, ,2실, ,좌비, ,1파, ,사구, ,,3,0,0,1,0.154,정경배,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,SK,두산,,
0,사구,삼진, ,투희번, ,1비, ,좌안, ,,3,1,0,1,0.227,고영민,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,두산,SK,,
1,우안, ,우2,좌안, ,삼진, ,1파, ,,5,3,0,2,0.364,윤재국,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,두산,SK,,
2,투직, ,2땅,4구, ,삼진, , ,삼진,,4,0,0,0,0.158,김현수,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,두산,SK,,
3,우안, ,4구,사구, , ,우비, ,중비,,3,1,2,2,0.259,김동주,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,두산,SK,,
4,4구, ,좌안,중희비, , ,유땅, ,중안,,3,2,2,0,0.348,홍성흔,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,두산,SK,,
5,사구, ,3실,유땅, , ,좌2, ,3땅,,4,1,0,0,0.208,안경현,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,두산,SK,,
6,우안, ,2땅, ,포파, ,3땅, , ,,4,1,1,0,0.250,유재웅,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,두산,SK,,
7, ,2땅,2비, ,2비, , ,4구, ,,3,0,0,0,0.000,김진수,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,두산,SK,,
8, ,유땅, ,4구,좌비, , ,유2병, ,,3,0,0,1,0.222,나주환,구장 : 잠실,"관중 : 12,588",2007.04.14(토),개시 : 17:00,경기시간 : 3:51,두산,SK,,
0,유땅, ,투희번, ,우비, ,2실, ,중비,,4,0,0,1,0.348,이대형,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
1,중안, ,2땅, , ,2땅,좌비, ,2땅,,5,1,0,0,0.308,이종열,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
2, , , , , , , , , ,,0,0,0,0,0.000,박경수,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
3,유비, ,우안, , ,중안,4구, ,유비,,4,2,1,1,0.276,박용택,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
4, , , , , , , , , ,,0,0,0,0,0.000,오태근,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
5,3파, ,좌비, , ,우홈,4구, , ,,3,1,3,1,0.280,발데스,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
6, ,유땅, ,포파, ,좌비, , , ,,3,0,0,0,0.222,최동수,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
7, , , , , , ,4구, , ,,0,0,1,0,0.200,이성열,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
8, , , , , , , , , ,,0,0,0,0,0.158,최길성,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
9, ,삼진, ,삼진, ,좌안, , , ,,3,1,0,0,0.100,마해영,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
10, , , , , , ,중비, , ,,1,0,0,0,0.000,황선일,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
11, ,좌안, ,2땅, ,중비, ,삼진, ,,4,1,0,0,0.308,김상현,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
12, ,3땅, , ,포파, ,우비,삼진, ,,4,0,0,0,0.292,조인성,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
13, , ,좌2, ,2비, ,좌안,3땅, ,,4,2,0,2,0.286,권용관,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,LG,현대,,
0,삼진, ,사구,1땅, ,2땅, , ,사구,,3,0,0,1,0.500,전준호,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
1,삼진, ,좌안, ,3땅, ,1땅, , ,,4,1,0,0,0.182,서한규,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
2, , , , , , , , ,4구,,0,0,0,0,0.000,강병식,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
3,중비, ,3땅, ,좌홈, ,유땅, ,투땅,,5,1,1,1,0.172,이택근,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
4, ,3땅,좌비, ,2땅, ,3땅, ,좌안,,5,1,1,0,0.143,브룸바,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
5, ,4구, ,우안,4구, , , , ,,1,1,0,1,0.429,이숭용,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
6, , , , , , , ,삼진, ,,1,0,0,0,0.000,유한준,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
7, , , , , , , , ,투유병,,1,0,0,0,0.000,허준,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
8, ,삼진, ,좌안,중비, , ,좌안, ,,4,2,0,1,0.208,정성훈,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
9, ,좌중2, ,3희번, ,2비, ,삼진, ,,3,1,0,0,0.296,송지만,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
10, ,삼진, ,우중2, ,우안, ,4구, ,,3,2,2,0,0.333,김동수,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
11, , , , , , , , , ,,0,0,0,0,0.000,지석훈,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
12, , ,삼진,좌비, ,유땅, , , ,,3,0,0,0,0.211,채종국,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
13, , , , , , , ,삼진, ,,1,0,0,0,0.500,전근표,구장 : 수원,"관중 : 2,595",2007.04.14(토),개시 : 17:01,경기시간 : 3:44,현대,LG,,
0,4구,2비, ,우비, ,3희번, ,중안, ,,3,1,0,2,0.333,박현승,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
1,좌안, ,3번,사구, ,4구, ,2안, ,,3,2,0,1,0.385,이승화,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
2,포파, ,중안,3땅, ,우안, ,중안, ,,5,3,1,1,0.406,정보명,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
3, , , , , , , , , ,,0,0,0,0,0.143,문규현,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
4,좌안, ,우2, ,중안,중안, , , ,,4,4,2,1,0.556,이대호,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
5, , , , , , , ,우비, ,,1,0,0,0,0.200,박기혁,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
6,고4, ,고4, ,유2병,1땅, ,3비, ,,3,0,0,0,0.429,호세,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
7,3병, ,3실, ,3땅, ,좌안,투땅, ,,5,1,0,0,0.265,강민호,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
8, , , , , , , , , ,,0,0,0,0,0.000,이승재,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
9, ,좌2,중비, , ,사구,3땅, ,3파,,4,1,0,1,0.200,김주찬,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
10, ,삼진,우비, , ,우중안,유땅, ,2땅,,5,1,0,0,0.300,이원석,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
11, ,3직, ,삼진, ,우안,삼진, , ,,4,1,1,1,0.250,황동채,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
12, , , , , , , , ,3땅,,1,0,0,0,0.286,최경환,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,롯데,한화,,
0,유땅, ,중비, , ,삼진, , , ,,3,0,0,0,0.417,김민재,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
1, , , , , , , ,유2병, ,,1,0,0,0,0.000,백승룡,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
2,좌중안, ,중안, , ,우안, , ,삼진,,4,3,0,0,0.385,이영우,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
3,2안, ,삼진, , ,유2병, , ,삼진,,4,1,0,0,0.333,크루즈,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
4,3실, , ,2땅, , ,중안, ,유땅,,4,1,0,0,0.231,김태균,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
5,2유병, , ,3땅, , ,우비, , ,,3,0,0,0,0.000,김태완,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
6, ,3땅, ,삼진, , ,1비, , ,,3,0,0,0,0.150,이도형,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
7, , , , , , , , , ,,0,0,0,0,0.000,심광호,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
8, ,중비, , ,3땅, ,삼진, , ,,3,0,0,0,0.095,이범호,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
9, ,우비, , ,좌비, , , , ,,2,0,0,0,0.176,한상훈,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
10, , , , , , , ,중안, ,,1,1,0,0,0.333,백재호,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
11, , ,2땅, ,중비, , ,유땅, ,,3,0,0,0,0.130,고동진,구장 : 대전,"관중 : 6,175",2007.04.14(토),개시 : 17:00,경기시간 : 2:51,한화,롯데,,
0,우비, , ,4구,중희비, ,우안, ,중안,,3,2,2,1,0.370,박현승,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
1,1땅, , ,삼진,삼진, ,우안, ,4구,,4,1,0,0,0.367,이승화,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
2,1파, , ,4구, ,삼진,3직, , ,,3,0,0,0,0.371,정보명,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
3, , , , , , , , ,2땅,,1,0,1,0,0.190,박기혁,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
4, ,1파, ,4구, ,1파, ,우비,고4,,3,0,0,0,0.500,이대호,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
5, ,중비, ,3비, ,좌안, ,4구, ,,3,1,0,0,0.400,호세,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
6, , , , , , , , , ,,0,0,0,0,0.000,이승재,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
7, , , , , , , , ,중희비,,0,0,1,0,0.143,문규현,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
8, ,우비, ,유비, , , , , ,,2,0,0,0,0.143,손인호,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
9, , , , , ,삼진, , , ,,1,0,0,0,0.238,황동채,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
10, , , , , , , ,중안,삼진,,2,1,0,0,0.333,최경환,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
11, , ,좌안, ,2실, ,좌안,중비, ,,4,2,0,2,0.333,김주찬,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
12, , ,유비, ,좌2, ,중안,우비, ,,4,2,1,1,0.289,강민호,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
13, , ,삼진, ,1땅, ,3희번, ,우안,,3,1,0,1,0.304,이원석,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,롯데,한화,,
0,2땅, ,우중안, ,4구, ,좌비, ,좌비,,4,1,0,1,0.367,이영우,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
1,우안, ,좌안, ,투희번, ,우비, ,삼진,,4,2,0,1,0.185,고동진,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
2,삼진, ,투유병, ,좌비, , ,삼진, ,,4,0,0,0,0.286,크루즈,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
3, , , , , , , , , ,,0,0,0,0,0.091,조원우,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
4,중2, ,좌안, ,삼진, , ,중홈, ,,4,3,3,1,0.300,김태균,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
5,3땅, ,삼진, , ,삼진, ,좌안, ,,4,1,0,0,0.120,이범호,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
6, ,3땅, ,삼진, , , , , ,,2,0,0,0,0.000,김태완,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
7, , , , , ,2땅, ,2병, ,,2,0,0,0,0.136,이도형,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
8, ,중홈, ,유땅, , , , , ,,2,1,1,1,0.375,백재호,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
9, , , , , ,2땅, , , ,,1,0,0,0,0.167,한상훈,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
10, , , , , , , , ,중안,,1,1,0,0,0.667,김인철,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
11, ,우비, ,중안, , ,2직, ,삼진,,4,1,0,0,0.214,신경현,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
12, ,중비, ,포파, , ,중안, ,중안,,4,2,0,0,0.429,김민재,구장 : 대전,"관중 : 5,659",2007.04.15(일),개시 : 14:00,경기시간 : 3:40,한화,롯데,,
0,1땅, , ,2땅,1땅, ,좌안, ,2땅,,5,1,0,0,0.237,박한이,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
1,좌비, , ,중비, ,투땅,1비, , ,,4,0,0,0,0.259,신명철,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
2,중비, , ,4구, ,1직, ,2땅, ,,3,0,0,0,0.133,양준혁,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
3, ,삼진, ,삼진, ,삼진, ,삼진, ,,4,0,0,0,0.235,심정수,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
4, ,유비, , ,중비, ,좌2,사구, ,,3,1,0,1,0.276,박진만,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
5, , , , , , , , , ,,0,0,0,0,0.000,강명구,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
6, ,삼진, , ,유비, ,중안,삼진, ,,4,1,0,1,0.300,조영훈,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
7, , ,삼진, ,투중안, ,우2, , ,,3,2,1,2,0.448,김창희,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
8, , , , , , , , ,삼진,,1,0,0,0,0.000,이태호,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
9, , ,우비, ,중안, ,2땅, ,2땅,,4,1,1,0,0.233,진갑용,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
10, , ,삼진, ,중안, , , , ,,2,1,1,0,0.125,조동찬,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
11, , , , , , ,2땅, , ,,1,0,1,0,0.182,박종호,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
12, , , , , , , , , ,,0,0,0,0,0.000,김재걸,구장 : 무등,"관중 : 6,317",2007.04.15(일),개시 : 16:59,경기시간 : 3:12,삼성,KIA,,
