,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12
10, ,2비, , , , , , , ,1,0,0,0,0.250,유재신,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,우리,한화,,,,
11, , , , ,1땅, , , , ,1,0,0,0,0.462,전준호,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,우리,한화,,,,
12, , , , , , ,4구, , ,0,0,0,0,0.289,김일경,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,우리,한화,,,,
0,4구,좌중안, ,투땅, ,우3, , , ,3,2,0,1,0.275,이영우,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
1, , , , , , , ,삼진, ,1,0,0,0,0.500,오승택,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
2,우3,1땅, , ,우2,3땅, ,삼진, ,5,2,1,2,0.143,윤재국,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
3,2땅, ,삼진, ,좌중2,2땅, ,중안, ,5,2,2,2,0.317,클락,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
4,좌안, ,우2, ,2직, ,3땅,4구, ,4,2,0,1,0.275,김태균,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
5,포파, ,4구, ,중안, ,3땅,우안, ,4,2,2,0,0.333,이범호,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
6,3땅, ,삼진, ,2비, ,4구, , ,3,0,0,0,0.255,김태완,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
7, , , , , , , ,우안, ,1,1,1,1,0.208,추승우,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
8, ,유땅,3땅, ,3안, ,중2,삼진, ,5,2,1,1,0.320,이여상,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
9, ,삼진, ,중비,유땅, ,3좌안, , ,4,1,1,0,0.182,신경현,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
10, ,2안, ,유땅, ,유땅, , , ,3,1,0,0,0.269,김민재,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
11, , , , , , ,투땅, , ,1,0,0,0,0.031,한상훈,구장 : 청주,"관중 : 5,261",2008.04.16(수),개시 : 18:31,경기시간 : 3:02,한화,우리,,,,
0,좌파, ,우2, ,1땅, ,2땅, ,2땅,5,1,0,1,0.333,이용규,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
1,우비, ,3땅, ,좌비, ,우비, , ,4,0,0,0,0.255,발데스,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
2,중2, ,우비, ,우중2, , ,3땅, ,4,2,1,1,0.407,김주형,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
3,우안, , ,유땅,중안, , ,중비, ,4,2,1,0,0.212,최희섭,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
4, ,4구, ,우안,우파, , ,중비, ,3,1,0,0,0.353,이재주,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
5, ,우파, ,우안, ,2비, , ,2비,4,1,0,0,0.267,이현곤,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
6, ,우2, ,좌파, ,중비, , ,중안,4,2,0,1,0.294,김원섭,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
7, ,2땅, , , , , , , ,1,0,0,0,0.267,차일목,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
8, , , ,2땅, ,삼진, , ,좌2,3,1,1,0,0.125,송산,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
9, , ,2땅, ,우안, ,2땅, , ,3,1,0,0,0.296,김선빈,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
10, , , , , , , , ,우비,1,0,0,0,0.105,강동우,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,KIA,LG,,,,
0,삼진,중안, , ,2안, ,투안,중비, ,5,3,1,1,0.284,이대형,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
1,4구,중비, , ,우안, ,사구, , ,2,1,0,0,0.205,박경수,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
2, , , , , , , , , ,0,0,0,0,0.000,채종국,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
3,삼진, ,투번, ,삼진, ,유땅, , ,4,0,1,1,0.284,박용택,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
4,우비, ,삼진, ,삼진, ,우안, , ,4,1,1,0,0.233,최동수,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
5, ,중안,유땅, , ,4구, , , ,2,1,0,1,0.375,이종열,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
6, , , , , , , , , ,0,0,0,0,0.167,박용근,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
7, , , , , , ,4구, , ,0,0,0,0,0.091,김용우,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
8, ,좌2, ,2직, ,삼진,우희비, , ,3,1,2,1,0.288,조인성,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
9, ,유땅, ,2비, ,중비,2땅, , ,4,0,0,0,0.286,김준호,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
10, ,중희비, ,3땅, ,우비, ,삼진, ,3,0,1,0,0.184,김상현,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
11, ,좌중2, , ,유땅, ,2안,삼진, ,4,2,0,2,0.245,권용관,구장 : 잠실,"관중 : 15,005",2008.04.17(목),개시 : 18:31,경기시간 : 3:22,LG,KIA,,,,
0,좌안,1땅, , ,좌비, ,포파, ,4구,4,1,0,0,0.354,박한이,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
1, , , , , , , , , ,0,0,0,0,0.050,허승민,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
2,중비,삼진, , ,우중안, ,4구, ,유땅,4,1,0,0,0.277,박석민,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
3,4구, ,우비, ,삼진, ,2직, , ,3,0,0,0,0.237,양준혁,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
4,삼진, ,투땅, , ,좌안, ,유땅, ,4,1,0,0,0.292,심정수,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
5,4구, ,좌비, , ,좌안, ,유비, ,3,1,0,0,0.250,크루즈,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
6,삼진, , ,유직, ,포파, , , ,3,0,0,0,0.214,최형우,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
7, , , , , , , ,좌2, ,1,1,0,0,0.500,김창희,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
8, ,포파, ,유비, ,우비, ,2땅, ,4,0,0,0,0.233,신명철,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
9, ,좌홈, ,삼진, ,삼진, , ,유땅,4,1,1,1,0.222,진갑용,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
10, ,중안, , ,2땅, ,4구, ,삼진,3,1,0,0,0.255,박진만,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,삼성,SK,,,,
0,좌파, ,삼진, ,우비, , ,삼진, ,4,0,0,0,0.245,박재상,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
1,중안, ,유땅, ,중비, , ,2땅, ,4,1,0,1,0.167,조동화,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
2,투땅, ,삼진, , ,우안, , , ,3,1,0,0,0.313,김재현,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
3, , , , , , , , , ,0,0,0,0,0.107,김강민,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
4,4구, , ,1땅, ,4구, , , ,1,0,0,1,0.250,이진영,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
5, , , , , , , , , ,0,0,0,0,0.000,정대현,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
6,좌중2, , ,우비, ,2유병, , , ,3,1,2,0,0.382,최정,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
7,유땅, , ,중비, , ,3땅, , ,3,0,0,0,0.279,정근우,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
8, ,중비, , ,중비, ,2파, , ,3,0,0,0,0.280,박경완,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
9, ,삼진, , ,좌안, ,삼진, , ,3,1,0,0,0.225,박정권,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
10, ,삼진, , ,투안, , ,중비, ,3,1,0,0,0.300,나주환,구장 : 문학,"관중 : 6,504",2008.04.17(목),개시 : 18:31,경기시간 : 3:02,SK,삼성,,,,
0,좌안, ,3땅, , ,삼진, ,투안,고4,4,2,0,1,0.283,이택근,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
1,유2병, ,2땅, , ,포파, , , ,3,0,0,0,0.286,조재호,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
2, , , , , , , ,3희번, ,0,0,0,0,0.462,전준호,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
3, , , , , , , , ,삼진,1,0,0,0,0.000,오윤,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
4,4구, , ,좌안, ,유땅, ,우2,4구,3,2,2,0,0.300,정성훈,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
5,좌안, , ,3땅, , ,4구,고4,중비,3,1,0,1,0.315,브룸바,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
6,1땅, , ,4구, , ,우안,1땅, ,3,1,0,1,0.321,이숭용,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
7, ,1실, ,삼진, , ,좌중2,3땅, ,4,1,1,0,0.273,송지만,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
8, ,유2병, , ,좌안, ,투땅, ,우2,4,2,0,1,0.321,황재균,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
9, ,우비, , ,1땅, , , , ,2,0,0,0,0.250,강귀태,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
10, , , , , , ,2땅, ,고4,1,0,1,0,0.333,강정호,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
11, , , , , , , , , ,0,0,0,0,0.143,김동수,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
12, , ,3직, ,중비, , , , ,2,0,0,0,0.277,김일경,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
13, , , , , , ,투땅, , ,1,0,0,0,0.333,전근표,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
14, , , , , , , , ,투희번,0,0,0,0,0.250,유재신,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,우리,한화,,,,
0,삼진, , ,우중홈, ,유안,우안, ,삼진,5,3,1,1,0.338,클락,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
1,중비, , ,2땅, ,4구,투안, ,유실,4,1,0,2,0.167,윤재국,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
2,유땅, , ,1비, ,중홈,3땅, ,포파,5,1,2,1,0.321,이범호,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
3, ,2땅, ,4구, ,중비, ,4구, ,2,0,0,0,0.262,김태균,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
4, , , , , , , , , ,0,0,0,0,0.031,한상훈,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
5, , , , , , , , ,중안,1,1,2,0,0.300,이도형,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
6, ,2비, ,좌비, ,좌안, ,좌안, ,4,2,0,0,0.275,김태완,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
7, ,중비, , ,중비,좌안, ,투희번, ,3,1,0,0,0.321,이여상,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
8, , ,삼진, ,삼진, , , , ,2,0,0,0,0.250,오승택,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
9, , , , , ,삼진, , , ,1,0,0,0,0.269,이영우,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
10, , , , , , , ,고4, ,0,0,0,0,0.208,추승우,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
11, , ,중안, ,4구, ,삼진,투포병, ,3,1,0,0,0.194,신경현,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
12, , ,중비, ,투땅, ,유땅, ,4구,3,0,0,1,0.255,김민재,구장 : 청주,"관중 : 5,622",2008.04.17(목),개시 : 18:30,경기시간 : 3:12,한화,우리,,,,
0,우비, ,2땅,좌안, ,삼진, ,3땅, ,5,1,1,0,0.263,이영우,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
1, , , , , , , , , ,0,0,0,0,0.250,오승택,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
2,삼진, , ,우안/ 1땅, , ,2안,삼진, ,5,2,0,1,0.217,윤재국,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
3,4구, , ,4구,1땅, ,좌비, ,3비,3,0,0,1,0.324,클락,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
4,3땅, , ,사구,좌비, ,우비, ,우안,4,1,0,1,0.261,김태균,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
5, , , , , , , , , ,0,0,0,0,0.208,추승우,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
6, ,유땅, ,우안,4구, ,4구, ,중비,3,1,1,1,0.322,이범호,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
7, ,3땅, ,좌홈,삼진, ,4구, ,삼진,4,1,4,1,0.273,김태완,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
8, ,삼진, ,삼진, , , , , ,2,0,0,0,0.300,이여상,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
9, , , , , ,2땅, , , ,1,0,0,0,0.030,한상훈,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
10, , , , , , ,중비, , ,1,0,0,0,0.273,이도형,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
11, , , , , , , , , ,0,0,0,0,0.000,오선진,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
12, , ,3땅,3땅, ,삼진, , , ,3,0,0,0,0.179,신경현,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
13, , , , , , , ,4구, ,0,0,0,0,0.200,이희근,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
14, , ,좌비,중2, ,중안, ,좌비, ,4,2,0,1,0.271,김민재,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,한화,KIA,,,,
0,중안, ,유땅, , ,우중3, ,2땅, ,4,2,0,1,0.343,이용규,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,KIA,한화,,,,
1,1희번, ,2땅, , ,2땅, , ,3땅,3,0,1,0,0.241,발데스,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,KIA,한화,,,,
2,유비, , ,좌비, ,삼진, , ,2땅,4,0,0,0,0.355,김주형,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,KIA,한화,,,,
3,투땅, , ,2땅, , ,중안, ,좌안,4,2,0,0,0.232,최희섭,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,KIA,한화,,,,
4, ,중비, ,투땅, , ,중비, ,좌비,4,0,0,0,0.250,이현곤,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,KIA,한화,,,,
5, ,중안, , ,투땅, ,삼진, , ,3,1,0,0,0.148,이종범,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,KIA,한화,,,,
6, ,삼진, , ,삼진, ,좌비, , ,3,0,0,0,0.000,류은재,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,KIA,한화,,,,
7, ,중비, , ,유땅, , ,3땅, ,3,0,0,0,0.091,송산,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,KIA,한화,,,,
8, , ,2땅, , ,삼진, ,우비, ,3,0,0,0,0.267,김선빈,구장 : 무등,"관중 : 5,611",2008.04.18(금),개시 : 18:30,경기시간 : 2:52,KIA,한화,,,,
0,4구, ,3실, , ,삼진, , ,좌안,3,1,0,2,0.286,이대형,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
1,우비, ,3땅, , ,삼진, , ,삼진,4,0,0,0,0.186,박경수,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
2,우안, ,삼진, , ,2땅, , ,삼진,4,1,0,0,0.282,박용택,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
3,좌희비, , ,삼진, , ,유땅, ,중안,3,1,2,0,0.238,최동수,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
4, , , , , , , , , ,0,0,0,0,0.167,박용근,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
5,삼진, , ,3땅, , ,2땅, ,우중안,4,1,0,0,0.364,이종열,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
6, ,삼진, ,1땅, , ,2땅, , ,3,0,0,0,0.159,이성열,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
7, , , , , , , , ,유땅,1,0,0,0,0.276,김준호,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
8, ,좌안, , ,우비, , , , ,2,1,0,0,0.295,조인성,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
9, , , , , , , ,2땅, ,1,0,0,0,0.200,김정민,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
10, ,중비, , ,유땅, , ,삼진, ,3,0,0,0,0.176,김상현,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
11, ,중비, , ,유땅, , ,3땅, ,3,0,0,0,0.232,권용관,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,LG,삼성,,,,
0,좌파, ,1땅, ,4구,중안,좌비, , ,4,1,0,2,0.346,박한이,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,삼성,LG,,,,
1,중비, ,2비, ,포희번,우안,3땅, , ,4,1,0,1,0.275,박석민,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,삼성,LG,,,,
2,우중2, ,좌비, ,포비,중비, ,우비, ,5,1,0,1,0.234,양준혁,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,삼성,LG,,,,
3,중안, , ,2비,4구,유안, ,4구, ,3,2,1,2,0.314,심정수,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,삼성,LG,,,,
4, , , , , , , , , ,0,0,0,0,0.050,허승민,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,삼성,LG,,,,
5,유땅, , ,우중안,중안,우안, ,4구, ,4,3,3,1,0.283,크루즈,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,삼성,LG,,,,
6, , , , , , , , , ,0,0,0,0,0.000,김재걸,구장 : 시민,"관중 : 3,761",2008.04.18(금),개시 : 18:30,경기시간 : 3:04,삼성,LG,,,,
