,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
11, , , , , , , , ,삼진,1,0,0,0,0.286,우동균,구장 : 시민,"관중 : 5,706",2008.07.03(목),개시 : 18:29,경기시간 : 3:20,삼성,롯데,,,,,,
12, ,삼진, ,4구, , ,3땅, , ,2,0,0,0,0.240,김재걸,구장 : 시민,"관중 : 5,706",2008.07.03(목),개시 : 18:29,경기시간 : 3:20,삼성,롯데,,,,,,
13, , , , , , , , , ,0,0,0,0,0.205,손지환,구장 : 시민,"관중 : 5,706",2008.07.03(목),개시 : 18:29,경기시간 : 3:20,삼성,롯데,,,,,,
0,우비, ,4구, ,1땅, , , , ,2,0,0,0,0.351,전준호,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
1, , , , , , , ,투안,2땅,2,1,0,1,0.257,정수성,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
2,투땅, ,중비, ,중비, , ,우안, ,4,1,0,0,0.306,김일경,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
3,4구, ,4구, , ,좌중2, , , ,1,1,0,0,0.314,이택근,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
4, , , , , , , ,우안, ,1,1,0,1,0.207,권도영,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
5,투땅, ,2땅, , ,투직, ,유땅, ,4,0,1,0,0.284,브룸바,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
6, ,3땅, ,3땅, , , , , ,2,0,0,0,0.291,송지만,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
7, , , , , ,2땅, ,투땅, ,2,0,1,0,0.214,조재호,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
8, ,우중안, ,2땅, , , , , ,2,1,0,0,0.272,이숭용,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
9, , , , , ,삼진, ,1땅, ,2,0,0,0,0.258,유재신,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
10, ,3땅, ,4구, , ,중비, ,3땅,3,0,0,0,0.219,강정호,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
11, ,유땅, ,좌비, , ,삼진, , ,3,0,0,0,0.206,김동수,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
12, , , , , , , , ,3땅,1,0,0,0,0.000,유선정,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
13, , ,2비, ,2땅, ,삼진, ,중안,4,1,0,0,0.263,황재균,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,우리,KIA,,,,,,
0,우안,3안,중안, ,우안,우안, ,우비, ,6,5,2,2,0.330,이용규,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
1,우3,유땅,2땅, ,우안, , , , ,4,2,3,2,0.286,이종범,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
2, , , , , ,2안, , , ,1,1,0,0,0.250,이영수,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
3,삼진,2땅, ,유안,좌안,2땅, , , ,5,2,1,1,0.250,나지완,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
4,좌안, ,사구,삼진,1실, , , , ,3,1,1,1,0.337,장성호,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
5, , , , , , ,포파, , ,1,0,0,0,0.246,김주형,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
6,중비, ,4구,삼진, , , , , ,2,0,0,0,0.217,채종범,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
7, , , , ,우비, ,투땅, , ,2,0,0,0,0.309,김원섭,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
8,투땅, ,중비,우중안,유땅, ,4구, , ,4,1,0,0,0.263,이현곤,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
9, , , , , , , , , ,0,0,0,0,0.000,진민호,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
10, ,투땅,좌안,유땅, ,2땅,3땅, , ,5,1,1,1,0.275,김선빈,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
11, ,좌중안,4구, ,좌비,4구, , , ,2,1,0,3,0.266,차일목,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
12, , , , , , , ,3땅, ,1,0,0,0,0.118,이성우,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
13, ,좌안,우3, ,4구,1땅, , , ,3,2,2,2,0.244,김종국,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
14, , , , , , , ,우비, ,1,0,0,0,0.118,김형철,구장 : 무등,"관중 : 3,254",2008.07.03(목),개시 : 18:30,경기시간 : 2:55,KIA,우리,,,,,,
0,중비, ,우비, , ,중비, ,2비, ,4,0,0,0,0.341,박재홍,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG, ,,,,,
1, , , , , , , , ,유땅,1,0,0,0,0.000,김재구,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG, ,,,,,
2,우중2, ,중안, , ,중비, ,좌안, ,5,3,0,1,0.296,정근우,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG,중비,,,,,
3,사구, ,유비, , ,3땅, ,좌안, ,4,1,0,1,0.328,최정,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG,중비,,,,,
4,유2병, , ,삼진, , ,4구, , ,2,0,0,0,0.350,이재원,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG, ,,,,,
5, , , , , , , , , ,0,0,0,0,0.312,박재상,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG, ,,,,,
6, , , , , , , ,좌안, ,2,2,1,0,0.326,김재현,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG,우중안,,,,,
7, ,유비, ,포비, , ,2땅,좌중안, ,5,1,1,0,0.354,이진영,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG,유비,,,,,
8, ,좌비, ,삼진, , ,사구,삼진, ,3,0,0,0,0.297,박경완,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG, ,,,,,
9, ,1땅, , ,삼진, ,사구, ,2땅,3,0,0,0,0.277,나주환,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG, ,,,,,
10, , ,좌홈, ,2직, ,삼진, ,중안,4,2,1,1,0.248,김강민,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG, ,,,,,
11, , ,삼진, ,4구, ,삼진, ,유땅,3,0,0,0,0.236,조동화,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,SK,LG, ,,,,,
0,유땅, ,3희번, , ,삼진, , , ,2,0,0,0,0.267,이대형,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK, ,,,,,
1, , , , , , , ,우중안, ,1,1,1,0,0.190,정의윤,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK,4구,,,,,
2,우안, ,1땅, , ,2땅, ,좌희비, ,4,1,1,0,0.286,박용택,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK,좌비,,,,,
3,삼진, , ,삼진, ,유땅, ,삼진, ,5,1,1,0,0.350,안치용,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK,좌중안,,,,,
4,중안, , ,삼진, , ,투땅, ,투땅,4,1,0,0,0.363,페타지니,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK, ,,,,,
5,유땅, , ,3땅, , ,좌안, , ,3,1,0,0,0.267,최동수,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK, ,,,,,
6, , , , , , , , , ,0,0,0,0,0.186,박용근,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK, ,,,,,
7, , , , , , , , ,유땅,1,0,0,0,0.279,손인호,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK, ,,,,,
8, , , , , , , , , ,0,0,0,0,0.211,채종국,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK, ,,,,,
9, ,3직, , ,우2, ,2땅, ,우홈,4,2,1,1,0.247,이종열,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK, ,,,,,
10, ,3땅, , ,투희번, , ,3땅,삼진,3,0,0,0,0.288,박경수,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK, ,,,,,
11, ,우비, , ,2땅, , ,사구, ,2,0,0,2,0.267,김용의,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK,4구,,,,,
12, , ,좌중안, ,3땅, , ,1실, ,3,1,0,1,0.283,김정민,구장 : 잠실,"관중 : 9,479",2008.07.03(목),개시 : 18:29,경기시간 : 3:36,LG,SK,투희번,,,,,
0,우중안,2땅, , ,좌안, ,투직, , ,4,2,0,1,0.304,이종욱,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
1,4구, ,중비, ,4구, , ,우비, ,2,0,1,0,0.288,고영민,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
2,타방, ,1땅, ,2유병, , ,4구, ,2,0,0,0,0.347,김현수,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
3, , , , , , , , , ,0,0,0,0,0.185,민병헌,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
4,2유병, ,3땅, , , , , , ,2,0,0,0,0.300,김동주,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
5, , , , ,좌비, , ,우중안, ,2,1,0,0,0.266,안경현,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
6,유비, , ,좌안, ,좌비, ,유땅, ,4,1,0,0,0.322,홍성흔,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
7, ,중안, ,중비, ,2땅, , ,4구,3,1,0,1,0.300,유재웅,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
8, , , , , , , , , ,0,0,0,0,0.236,김재호,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
9, ,좌중안, ,2병, ,삼진, , ,삼진,4,1,0,1,0.241,오재원,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
10, ,유땅, , ,중안, ,삼진, ,삼진,4,1,1,1,0.223,채상병,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
11, ,중희비, , ,좌안, ,우비, ,삼진,3,1,1,1,0.212,이대수,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,두산,한화,,,,,,
0,삼진, ,1땅,투번, , ,삼진, , ,4,0,0,0,0.300,추승우,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
1,1땅, ,좌안, ,우중3, ,1땅, , ,4,2,0,1,0.276,연경흠,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
2, , , , , , , , , ,0,0,0,0,0.236,오승택,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
3,4구, ,좌2, ,우희비, ,4구, , ,1,1,1,1,0.273,이범호,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
4,우홈, ,우비, ,삼진, ,우비, , ,4,1,2,1,0.331,김태균,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
5,중비, ,3땅, ,3땅, , ,좌홈, ,4,1,1,1,0.267,김태완,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
6, ,좌비, ,좌2, , , , , ,2,1,0,0,0.250,송광민,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
7, , , , , ,3땅, , , ,1,0,0,1,0.500,김동영,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
8, , , , , , , ,3땅, ,1,0,0,0,0.300,클락,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
9, ,중비, ,1희번, ,유땅, ,2땅, ,3,0,0,0,0.173,이여상,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
10, , , , , , , , , ,0,0,0,0,0.191,한상훈,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
11, ,우중안, ,3땅, ,우안, ,중비, ,4,2,0,0,0.218,이희근,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
12, ,투땅, ,좌홈, ,유땅, , , ,3,1,2,1,0.234,김민재,구장 : 대전,"관중 : 5,435",2008.07.03(목),개시 : 18:30,경기시간 : 3:01,한화,두산,,,,,,
0,3파, ,중비,유안,3땅, ,우비, ,중2,6,2,0,0,0.330,이용규,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
1,1땅, ,중안,우비, ,유땅,우안, ,2땅,6,2,1,1,0.309,김원섭,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
2,우비, ,유땅, ,좌안,중비,삼진, , ,5,1,0,1,0.246,나지완,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
3, ,4구,우안, ,우2, , , , ,2,2,1,2,0.344,장성호,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
4, , , , , ,3땅, ,우안, ,2,1,0,0,0.289,이종범,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
5, ,4구,삼진, ,투땅, ,4구,유2병, ,3,0,0,1,0.211,채종범,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
6, ,좌안, ,중비,4구, ,좌안, , ,3,2,0,1,0.267,이현곤,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
7, , , , , , , ,삼진, ,1,0,0,1,0.111,이성우,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
8, ,유병, ,투유안,우안, ,우비, ,삼진,5,2,1,2,0.279,김선빈,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
9, ,3땅, ,중비,삼진, , , , ,3,0,0,0,0.261,차일목,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
10, , , , , , ,좌홈, ,3땅,2,1,3,1,0.254,김주형,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
11, , ,우중안,좌2,좌2, ,좌안, ,좌안,5,5,3,1,0.266,김종국,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,KIA,삼성,,,,,,
0,4구,1땅, , ,좌비, , ,3땅, ,3,0,0,0,0.310,박한이,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
1,1파, ,중비, , ,좌비, , , ,3,0,0,0,0.271,우동균,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
2, , , , , , , , ,3땅,1,0,0,0,0.236,양준혁,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
3,4구, ,삼진, , ,우비, , ,삼진,3,0,0,0,0.274,최형우,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
4,삼진, ,우파, , ,2땅, , ,3안,4,1,0,0,0.284,박석민,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
5,우비, , ,삼진, , ,유땅, ,좌비,4,0,0,0,0.275,채태인,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
6, ,삼진, ,삼진, , ,좌비, , ,3,0,0,0,0.317,김창희,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
7, ,4구, ,좌비, , ,중비, , ,2,0,0,0,0.196,신명철,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
8, ,4구, , ,삼진, , , , ,1,0,0,0,0.211,현재윤,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
9, , , , , , , ,우파, ,1,0,0,0,0.284,진갑용,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
10, ,중비, , ,삼진, , , , ,2,0,0,0,0.236,김재걸,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
11, , , , , , , ,삼진, ,1,0,0,0,0.200,손지환,구장 : 시민,"관중 : 2,541",2008.07.04(금),개시 : 18:30,경기시간 : 2:59,삼성,KIA,,,,,,
0,4구,1땅, ,좌비, , ,1땅,2병, ,4,0,0,2,0.344,전준호,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
1,우안,좌2, , ,유땅, ,중안, ,삼진,5,3,1,2,0.272,정성훈,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
2,2비,중희비, , ,3땅, ,좌안, , ,3,1,2,1,0.314,이택근,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
3, , , , , , , , ,삼진,1,0,0,0,0.203,권도영,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
4,중안, ,유땅, ,유땅, ,3안, , ,4,2,1,0,0.287,브룸바,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
5, , , , , , , , ,삼진,1,0,0,1,0.250,정수성,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
6,중비, ,유땅, , ,3안,중안, , ,4,2,1,0,0.294,송지만,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
7, , , , , , , , , ,0,0,0,0,0.214,조재호,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
8,우안, ,우비, , ,삼진,유안, , ,4,2,2,0,0.276,이숭용,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
9, , , , , , , , , ,0,0,0,0,0.263,황재균,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
10,우비, , ,좌홈, ,삼진,유땅, , ,4,1,1,1,0.220,강정호,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
11, ,4구, ,유땅, ,2땅, ,우비, ,3,0,0,1,0.200,김동수,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
12, ,우안, ,유땅, , ,유땅,사구, ,3,1,0,0,0.308,김일경,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,우리,두산,,,,,,
0,좌비, , ,2땅, ,중비, , , ,3,0,0,0,0.301,이종욱,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
1, , , , , , , , ,유비,1,0,0,0,0.226,이성열,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
2,삼진, , ,유비, , , , , ,2,0,0,0,0.238,오재원,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
3, , , , , ,3땅, , , ,1,0,0,0,0.234,김재호,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
4, , , , , , , , ,3파,1,0,0,0,0.298,유재웅,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
5,3땅, , ,4구, ,1파, , , ,2,0,0,0,0.286,고영민,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
6, , , , , , , , ,3땅,1,0,0,0,0.232,정원석,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
7, ,투땅, ,중안, , ,유직, , ,3,1,0,0,0.347,김현수,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
8, ,좌안, ,유땅, , ,중비, , ,3,1,0,0,0.323,홍성흔,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
9, ,3병, , ,좌안, ,3땅, , ,3,1,0,0,0.268,안경현,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
10, , ,사구, ,투병, , ,삼진, ,2,0,0,0,0.208,이대수,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
11, , ,삼진, ,유땅, , ,유비, ,3,0,0,0,0.118,최승환,구장 : 잠실,"관중 : 8,205",2008.07.04(금),개시 : 18:30,경기시간 : 2:24,두산,우리,,,,,,
