,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12
8, ,3땅, ,1파, ,4구, ,유땅, ,3,0,0,0,0.169,김승권,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
9, ,2땅, , ,삼진, , , , ,2,0,0,0,0.198,김재걸,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
10, , , , , , , , , ,0,0,0,0,0.000,조동찬,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
11, , , , , ,우비, , ,중안,2,1,0,1,0.311,김한수,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
12, , ,유땅, , , , , , ,1,0,0,0,0.188,현재윤,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
13, , , , ,우중2, ,2비, ,투희번,2,1,0,0,0.667,최형우,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
14, , ,삼진, ,유땅, ,삼진, ,4구,3,0,0,0,0.235,박정환,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
0,1땅, ,3파, , ,삼진, ,좌2, ,4,1,0,1,0.263,김경언,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
1,유땅, ,좌중홈, , , , , , ,2,1,2,1,0.285,김종국,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
2, , , , , ,3땅, , , ,1,0,0,0,0.223,김태룡,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
3, , , , , , , ,우희비, ,0,0,1,0,0.343,장성호,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
4, , , , , , , , , ,0,0,0,0,0.305,정성훈,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
5,좌안, ,3땅, , ,좌안, ,삼진, ,4,2,0,0,0.304,신동주,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
6,삼진, , , , , , , , ,1,0,0,0,0.257,홍세완,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
7, , , ,4구, ,투땅, ,좌비, ,2,0,0,0,0.228,장정석,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
8, ,삼진, ,32병, , ,사구, ,3땅,3,0,0,0,0.260,펨버튼,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
9, ,4구, ,투땅, , ,중비, ,3땅,3,0,0,0,0.273,김민철,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
10, ,32병, , ,좌비, ,삼진, ,2직,4,0,0,0,0.217,김창희,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
11, , ,유땅, , , , , , ,1,0,0,0,0.256,김지훈,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
12, , , , ,삼진, ,2땅, , ,2,0,0,0,0.214,조민철,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
13, , ,4구, ,투땅, , ,중홈, ,2,1,1,2,0.274,이현곤,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,KIA,삼성,,,,
0,좌비, , , , , , , , ,1,0,0,0,0.300,전준호,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
1, , ,삼진, , ,유땅, , ,유땅,3,0,0,0,0.154,정수성,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
2,3파, , ,좌중안, ,삼진, , , ,3,1,0,0,0.195,김민우,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
3, , , , , , , , ,좌안,1,1,0,0,0.266,박종호,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
4,4구, , ,32병, , ,삼진, ,중안,3,1,0,0,0.321,심정수,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
5,유비, , ,1땅, , , , , ,2,0,0,0,0.284,이숭용,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
6, , , , , , ,우비, , ,1,0,0,0,0.294,전근표,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
7, , , , , , , , ,3땅,1,0,0,0,0.219,박진만,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
8, ,투땅, , , , , , , ,1,0,0,0,0.278,박재홍,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
9, , , , ,중안, ,유땅, , ,2,1,0,0,0.280,최익성,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
10, ,삼진, , ,삼진, , , , ,2,0,0,0,0.203,박경완,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
11, , , , , , , ,3땅, ,1,0,0,0,0.272,강귀태,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
12, ,좌비, , ,우비, , ,투번, ,3,0,0,0,0.216,조재호,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
13, , ,2땅, ,우비, , ,유땅, ,3,0,0,0,0.213,김일경,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
14, , ,좌비, , ,3땅, , , ,2,0,0,0,0.130,서한규,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
15, , , , , , , , ,우홈,1,1,1,1,0.324,황윤성,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,현대,LG,,,,
0,중안,우안, , ,중안, , , , ,3,3,0,1,0.293,이병규,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
1, , , , , ,2땅, ,삼진, ,2,0,0,0,0.248,최만호,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
2,유땅,좌중안, , ,중안, ,1땅,삼진, ,5,2,0,0,0.214,손지환,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
3,1땅,삼진, , ,4구, ,우중홈, , ,3,1,1,1,0.288,박용택,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
4,중안, ,삼진, , , , , , ,2,1,1,1,0.198,박연수,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
5, , , , ,삼진, ,중비, , ,2,0,0,0,0.246,이일의,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
6,중안, ,유땅, ,삼진, ,우안, , ,4,2,0,0,0.243,최동수,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
7, , , , , , , , , ,0,0,0,0,0.143,김용우,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
8, , , , , , , , , ,0,0,0,0,0.216,김정민,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
9,우안, ,우비, , ,4구,2땅, , ,3,1,1,0,0.215,심성보,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
10,유땅, , , , , , , , ,1,0,0,0,0.200,추승우,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
11, , , ,2비, ,좌안, ,삼진, ,3,1,0,0,0.200,김우석,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
12, ,우안, ,3땅, ,삼진, , , ,3,1,0,0,0.222,장재중,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
13, , , , , , , ,3실, ,1,0,0,0,0.279,마르티네,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
14, ,32병, ,우비, , , , , ,2,0,0,0,0.218,권용관,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
15, , , , , ,2비, , , ,1,0,0,0,0.154,김재학,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
16, , , , , , , ,중안, ,1,1,0,0,0.245,안상준,구장 : 잠실,"관중 : 7,426",2002.10.19(토),개시 : 17:00,경기시간 : 2:41,LG,현대,,,,
0,삼진, ,유땅, , , , , , ,2,0,0,0,0.288,강동우,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, , , , 
1, , , ,우비, ,우중2, ,중안, ,4,2,0,0,0.194,임재철,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA,4구, ,우비, 
2,우안, ,중안, , , , , , ,2,2,0,0,0.272,박한이,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, , , , 
3, , , , ,좌중2, , , , ,1,1,0,1,0.250,장영균,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, , , , 
4, , , , , ,유비, , , ,1,0,0,0,0.281,진갑용,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, , , , 
5, , , , , , , ,1땅, ,2,0,0,0,0.400,최형우,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA,유땅, , , 
6, , , , , , , , , ,1,0,0,0,0.234,박정환,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, , , ,삼진
7,2비, ,4구, ,2비,유비, ,투땅, ,6,1,1,1,0.323,이승엽,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, ,1땅, ,중홈
8, ,유땅,사구, ,사구, , , , ,1,0,0,1,0.323,마해영,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, , , , 
9, , , , , , ,유땅, ,삼진,4,2,1,1,0.286,조동찬,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, ,좌안, ,중홈
10, ,투비,유땅, ,좌홈, , , , ,3,1,3,1,0.311,김한수,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, , , , 
11, , , , , , ,2땅, ,삼진,3,0,0,0,0.000,이태호,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, ,투희번, ,삼진
12, ,삼진, ,우안,사구, ,투실, ,중비,5,2,0,0,0.276,양준혁,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA, ,고4, ,중안
13, , ,좌홈,32병,우비, ,좌안, , ,7,2,1,1,0.179,김승권,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA,삼진,삼진, ,좌비
14, , ,우안,좌안,유비, ,삼진, , ,6,2,0,1,0.227,현재윤,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA,삼진, ,삼진, 
15, , ,2땅,우안, ,유땅, ,1비, ,6,2,1,0,0.207,김재걸,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,삼성,KIA,중안, ,삼진, 
0,3땅, ,3실, ,투땅, ,투유병,우비, ,7,0,0,1,0.257,이현곤,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, ,중비, ,1파
1,4구, ,4구, ,삼진, ,삼진, ,우안,4,1,0,0,0.263,김경언,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, ,유땅, , 
2, , , , , , , , , ,1,1,0,0,0.250,오우진,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, , , ,우중안
3,우중안, ,좌안, ,중안, , ,우안,고4,6,4,2,1,0.312,정성훈,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, ,유땅, ,3땅
4,삼진, ,삼진, ,3땅, , ,좌비,삼진,6,0,0,0,0.255,펨버튼,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, , ,투땅, 
5,유땅, ,좌중안, , ,1땅, , , ,3,1,0,0,0.250,장일현,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, , , , 
6, , , , , , , ,좌중안, ,1,1,0,1,0.287,김종국,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, , , , 
7, , , , , , , , ,2땅,1,0,0,0,0.225,장정석,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, , ,4구, 
8, ,유비,삼진, , , , , , ,2,0,0,0,0.261,김민철,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, , , , 
9, , , , , ,4구, , , ,0,0,0,0,0.343,장성호,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, , , , 
10, , , , , , , ,좌중2,3땅,3,1,1,0,0.227,김태룡,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, , ,삼진, 
11, ,투땅, ,3땅, ,삼진, ,좌안, ,6,1,1,1,0.216,김창희,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성,유직, ,우비, 
12, ,삼진, ,좌비, ,좌비, ,4구, ,5,0,0,0,0.229,김지훈,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성,삼진, , ,중비
13, , ,중안,삼진, , , , , ,2,1,0,1,0.235,김인철,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성, , , , 
14, , , , , , ,중안,좌2, ,4,3,2,1,0.311,신동주,구장 : 무등,관중 : 525,2002.10.20(일),개시 : 14:00,경기시간 : 4:04,KIA,삼성,중비, , ,좌중홈
