,0,1,2,3,4,5,6,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,7,8,9
7, , , , , , ,중안/ 중비,2,1,0,1,0.234,임수민,구장 : 대전,"관중 : 1,626",2005.09.25(일),개시 : 14:00,경기시간 : 2:56,한화,롯데, , ,
8, ,삼진, ,중안,삼진, ,좌홈,4,2,3,2,0.293,브리또,구장 : 대전,"관중 : 1,626",2005.09.25(일),개시 : 14:00,경기시간 : 2:56,한화,롯데, , ,
9, , , , , , , ,1,1,0,0,0.273,이범호,구장 : 대전,"관중 : 1,626",2005.09.25(일),개시 : 14:00,경기시간 : 2:56,한화,롯데,좌안, ,
10, ,유땅, ,우중안, ,二땅,우2,4,2,2,1,0.281,신경현,구장 : 대전,"관중 : 1,626",2005.09.25(일),개시 : 14:00,경기시간 : 2:56,한화,롯데, , ,
11, , , , , , , ,1,0,0,0,0.270,심광호,구장 : 대전,"관중 : 1,626",2005.09.25(일),개시 : 14:00,경기시간 : 2:56,한화,롯데,一직, ,
12, , ,三땅,4구, ,4구,중비,3,0,0,1,0.140,백승룡,구장 : 대전,"관중 : 1,626",2005.09.25(일),개시 : 14:00,경기시간 : 2:56,한화,롯데,중비, ,
13, , ,4구,우안, ,우안,중안,3,3,2,1,0.272,백재호,구장 : 대전,"관중 : 1,626",2005.09.25(일),개시 : 14:00,경기시간 : 2:56,한화,롯데, , ,
14, , , , , , , ,1,0,0,0,0.214,한상훈,구장 : 대전,"관중 : 1,626",2005.09.25(일),개시 : 14:00,경기시간 : 2:56,한화,롯데,유땅, ,
0,중비, ,우안, ,중안, , ,4,2,1,0,0.331,이택근,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산,一파, ,
1,4구, ,삼진, ,一땅, , ,2,0,0,0,0.266,전준호,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산, , ,
2, , , , , , , ,1,0,0,0,0.100,오윤,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산,삼진, ,
3,우비, ,一유병, ,투땅, , ,3,0,0,0,0.247,강병식,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산, , ,
4, , , , , , , ,1,0,0,0,0.192,유한준,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산,중비, ,
5,4구, , ,一땅, ,우비, ,3,0,0,0,0.292,서튼,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산, ,유비,
6,二직, , ,포파, ,三파, ,3,0,0,0,0.266,정성훈,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산, , ,
7, , , , , , , ,1,0,0,0,0.222,조재호,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산, ,삼진,
8, ,좌비, ,포파, ,삼진, ,3,0,0,0,0.264,강귀태,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산, , ,
9, , , , , , , ,1,0,0,0,0.000,차화준,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산, ,삼진,
10, ,중안, , ,좌비, ,삼진,3,1,0,0,0.208,전근표,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산, , ,
11, ,유직, , ,중안, ,포파,3,1,0,1,0.261,김승권,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산, , ,
12, , ,투안, ,중안, ,一파,3,2,0,0,0.179,지석훈,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,현대,두산, , ,
0,유땅,二땅, ,중안,삼진, ,유비,5,1,1,1,0.241,전상렬,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
1,三땅, ,유땅,우중3, ,좌비, ,4,1,3,1,0.313,임재철,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
2, , , , , , , ,1,0,0,0,0.118,고영민,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대,삼진, ,
3, , , , , , , ,0,0,0,0,0.000,김성배,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
4,좌안, ,삼진,사구, ,우비, ,4,1,0,2,0.258,최경환,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대,二땅, ,
5,우안, ,우안,삼진, ,우안, ,4,3,1,0,0.271,문희성,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
6, , , , , , , ,1,0,0,0,0.235,강봉규,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대,중비, ,
7,좌비, ,二땅,좌안, ,우비, ,4,1,1,0,0.270,홍성흔,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
8, , , , , , , ,0,0,0,0,0.286,강인권,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
9, ,삼진, ,좌안/ 우안, , ,우안,4,3,1,0,0.295,안경현,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
10, ,三땅, ,유땅/ 유비, , ,유땅,4,0,0,1,0.274,손시헌,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
11, ,중안, , , , , ,1,1,0,0,0.230,홍원기,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
12, , , ,우중안, , , ,1,1,0,0,0.182,이승준,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
13, , , , , , , ,0,0,0,1,0.180,윤승균,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
14, , , , ,유비, ,우안,2,1,0,0,0.154,정원석,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
15, ,좌2, ,4구,二땅, ,삼진,3,1,0,1,0.273,나주환,구장 : 잠실,"관중 : 3,868",2005.09.27(화),개시 : 18:29,경기시간 : 2:44,두산,현대, , ,
0,삼진, ,一땅, , ,삼진, ,4,0,0,0,0.279,김인철,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데,삼진, ,
1,삼진, ,三땅, , ,삼진, ,4,0,0,0,0.289,브리또,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데,유땅, ,
2, , , , , , , ,0,0,0,0,0.273,이범호,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데, , ,
3,二땅, , ,유땅, ,우비, ,4,0,0,0,0.317,김태균,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데, ,유비,
4, ,중안, ,중안, , ,중비,4,3,0,0,0.259,이도형,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데, ,중안,
5, , , , , , , ,0,0,0,1,0.000,최민준,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데, , ,
6, ,우안, ,삼진, , ,삼진,4,2,1,1,0.276,백재호,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데, ,좌2,
7, ,삼진, ,좌비, , ,우안,3,1,0,0,0.500,이양기,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데, , ,
8, , , , , , , ,0,0,0,0,0.000,정희상,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데, ,사구,
9, ,삼진, , ,一땅, ,二땅,3,0,0,0,0.133,백승룡,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데, , ,
10, , , , , , , ,1,1,1,0,0.241,임수민,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데, ,좌안,
11, ,삼진, , ,三땅, , ,2,0,0,0,0.265,심광호,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데, , ,
12, , , , , , , ,2,0,0,0,0.279,신경현,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데,유땅,우비,
13, , ,삼진, ,좌비, , ,2,0,0,0,0.248,김수연,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,한화,롯데,4구, ,
0,좌안,중비, ,二땅, ,二땅, ,5,2,0,2,0.205,박정준,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화,좌안, ,
1,우안,二비, ,우안, ,一땅, ,5,3,0,2,0.195,박남섭,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화,중안, ,
2,중안,二비, ,우안, ,좌2, ,4,3,2,2,0.268,라이온,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화,4구, ,
3,4구, ,사구,三二병, ,二비, ,3,1,2,2,0.266,이대호,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화,우안, ,
4, , , , , , , ,0,0,0,0,0.213,박진환,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화, , ,
5, , , , , , , ,0,0,0,0,0.278,박기혁,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화, , ,
6,우안, ,우안, ,삼진, ,삼진,5,3,3,1,0.284,펠로우,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화,중안, ,
7,중안, ,二땅, ,三땅, , ,3,1,2,0,0.246,최준석,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화, , ,
8, , , , , , ,삼진,1,0,0,0,0.231,권민성,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화, , ,
9,포희번, ,좌희비, ,4구, ,삼진,1,0,1,0,0.202,이원석,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화, , ,
10,삼진, ,중안, ,三땅, , ,4,2,0,0,0.243,강민호,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화,중안, ,
11, , , , , , , ,0,0,0,0,0.192,최기문,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화, , ,
12,二땅, ,三땅, , ,4구, ,2,0,0,1,0.235,황준영,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화, , ,
13, , , , , , , ,1,0,0,0,0.143,김승관,구장 : 사직,"관중 : 5,184",2005.09.27(화),개시 : 18:29,경기시간 : 2:55,롯데,한화,一직, ,
0,삼진, ,삼진, , ,二비, ,3,0,0,0,0.286,브리또,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성, , ,
1, , , , , , , ,0,0,0,0,0.214,한상훈,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성, , ,
2, , , , , , , ,1,0,0,0,0.258,이도형,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성, ,二땅,
3,우안, ,중안, , ,三땅, ,3,2,0,0,0.253,김수연,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성, , ,
4, , , , , , , ,1,0,0,0,0.273,이범호,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성, ,三땅,
5,삼진, , ,삼진, , ,삼진,4,0,0,0,0.275,김인철,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성, ,一땅,
6,삼진, , ,삼진, , ,二비,3,0,0,0,0.234,임수민,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성, , ,
7, ,좌홈, ,삼진, , ,삼진,3,1,1,1,0.277,백재호,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성, , ,
8, ,삼진, , ,二비, , ,2,0,0,0,0.277,신경현,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성, , ,
9, , , , , , , ,1,0,0,0,0.100,박노민,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성,유땅, ,
10, ,삼진, , ,一땅, , ,3,0,0,0,0.000,정희상,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성,좌비, ,
11, ,三땅, , ,三땅, , ,3,1,1,1,0.455,이양기,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성,좌홈, ,
12, , ,포땅, , ,유땅, ,3,0,0,0,0.127,백승룡,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,한화,삼성,三땅, ,
0,4구, ,우비,유비, ,유땅, ,4,1,0,0,0.274,조동찬,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화,중안, ,
1,좌비, ,좌2, , , , ,2,1,0,1,0.240,강동우,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
2, , , , ,4구,二비, ,2,0,0,1,0.288,김종훈,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화,유직, ,
3,중비, ,좌중2, ,좌안,삼진, ,5,2,1,1,0.295,박한이,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화,포파, ,
4,삼진, ,유땅, ,투땅, , ,3,0,0,0,0.275,심정수,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
5, , , , , , ,좌2,1,1,0,0,0.198,박석민,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
6, ,삼진,三땅, ,중안, ,사구,3,1,2,1,0.293,김한수,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
7, ,중안, ,우안, , , ,2,2,0,0,0.314,김대익,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
8, , , , , , , ,0,0,0,0,0.250,강명구,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
9, , , , ,우안, ,一비,2,1,0,1,0.261,양준혁,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
10, ,삼진, ,중안,중안, ,4구,3,2,1,0,0.249,박진만,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
11, ,우안, ,투희번,우희비, , ,1,1,1,0,0.288,진갑용,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
12, , , , , , , ,0,0,0,0,0.224,이정식,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
13, , , , , , ,유비,1,0,0,0,0.184,박정환,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
14, , , , , , , ,0,0,0,0,0.000,손승현,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
15, ,중비, ,삼진,우비, ,유땅,4,0,0,0,0.247,김재걸,구장 : 시민,"관중 : 3,643",2005.09.28(수),개시 : 18:30,경기시간 : 2:31,삼성,한화, , ,
0,좌안, ,二땅, ,三땅, ,유땅,4,1,0,0,0.312,이종범,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산, , ,
1, , , , , , , ,0,0,0,0,0.040,김원섭,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산, , ,
2,三희번, ,유땅, , ,二땅, ,3,0,0,0,0.266,이용규,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산,二땅, ,
3,4구, ,우비, , ,4구, ,1,0,0,1,0.278,손지환,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산,4구, ,
4,유땅, , ,二땅, ,二땅, ,4,0,0,0,0.250,이재주,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산,유땅, ,
5,유땅, , ,우2, ,중안, ,4,2,1,1,0.235,김상훈,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산,우비, ,
6, , , , , , , ,0,0,0,0,0.250,차일목,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산, , ,
7, ,삼진, ,중희비, ,좌안, ,3,1,1,0,0.235,김종국,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산, ,투땅,
8, ,좌비, , , , , ,1,0,0,0,0.210,김경진,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산, , ,
9, , , ,좌비, ,유비, ,2,0,0,0,0.133,장일현,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산, , ,
10, , , , , , , ,1,0,0,0,0.000,서동욱,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산, ,삼진,
11, ,유땅, , , , , ,1,0,0,0,0.172,김주형,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산, , ,
12, , , , ,좌비, ,삼진,3,0,0,0,0.218,김민철,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산, ,삼진,
13, , ,투안, ,삼진, ,二땅,3,1,0,0,0.271,김경언,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,KIA,두산, , ,
0,중비, ,삼진,투희번,우비, ,중안,4,1,1,1,0.241,전상렬,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA, , ,
1,三실, ,삼진,유실, ,4구,투번,4,0,0,1,0.310,임재철,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA, , ,
2,좌안, ,4구,사구, ,유비,우안,3,2,2,1,0.262,최경환,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA, , ,
3, , , , , , , ,0,0,0,0,0.286,장원진,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA, , ,
4,유땅, ,중안,삼진, ,중안,유땅,5,2,0,0,0.273,문희성,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA, , ,
5,우안, ,스낫, ,중안,삼진, ,5,2,1,1,0.272,홍성흔,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA,중비, ,
6,三땅, ,사구, ,4구,二비, ,2,0,1,0,0.293,안경현,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA,4구, ,
7, , , , , , , ,0,0,0,0,0.154,정원석,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA, , ,
8, ,一땅,二비, ,삼진, ,중2,4,1,0,0,0.244,황윤성,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA, , ,
9, , , , , , , ,1,1,0,1,0.189,윤승균,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA,유안, ,
10, ,三땅, ,좌2,4구, ,우안,4,2,1,2,0.276,손시헌,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA,중비, ,
11, ,三땅, ,투희번,우희비, ,一희번,2,0,1,0,0.270,나주환,구장 : 잠실,"관중 : 6,176",2005.09.28(수),개시 : 18:30,경기시간 : 3:14,두산,KIA,중비, ,
0,좌파,삼진, , ,삼진, ,포번,5,0,0,1,0.268,이대형,구장 : 문학,"관중 : 9,954",2005.09.28(수),개시 : 18:31,경기시간 : 3:10,LG,SK, ,三땅,
1,좌홈, ,중안, ,二땅, ,좌안,5,3,2,1,0.171,박경수,구장 : 문학,"관중 : 9,954",2005.09.28(수),개시 : 18:31,경기시간 : 3:10,LG,SK, ,一땅,
2,三땅, ,좌안, , ,우안, ,3,2,0,0,0.242,정의윤,구장 : 문학,"관중 : 9,954",2005.09.28(수),개시 : 18:31,경기시간 : 3:10,LG,SK, , ,
3, , , , , , ,二땅,1,0,0,1,0.280,박용택,구장 : 문학,"관중 : 9,954",2005.09.28(수),개시 : 18:31,경기시간 : 3:10,LG,SK, , ,
4,중안, ,유땅, , ,중안, ,4,2,0,0,0.337,이병규,구장 : 문학,"관중 : 9,954",2005.09.28(수),개시 : 18:31,경기시간 : 3:10,LG,SK,유땅, ,
5,三땅, ,중비, , , , ,2,0,0,0,0.319,최동수,구장 : 문학,"관중 : 9,954",2005.09.28(수),개시 : 18:31,경기시간 : 3:10,LG,SK, , ,
6, , , , , ,투희번, ,0,0,0,0,0.143,안치용,구장 : 문학,"관중 : 9,954",2005.09.28(수),개시 : 18:31,경기시간 : 3:10,LG,SK, , ,
7, , , , , , , ,1,1,0,0,0.190,박병호,구장 : 문학,"관중 : 9,954",2005.09.28(수),개시 : 18:31,경기시간 : 3:10,LG,SK,우안, ,
8, ,좌비, ,三땅, ,중희비, ,3,0,1,0,0.143,최길성,구장 : 문학,"관중 : 9,954",2005.09.28(수),개시 : 18:31,경기시간 : 3:10,LG,SK,삼진, ,
